x1,x2,x3,x4,log_x3,b43,b21,s21,s43
0.2782811,6782.573,0.027491806,8.70501,-3.5938673,1.6791984,-0.6721054,1.3590078,2.6905346
0.4373529,5029.7124,2.2314157,9.509019,0.8026362,-2.016927,1.3087336,0.42981914,2.5539286
0.32117715,4203.7266,1.3772166,8.98761,0.32006449,-0.2684778,1.5188752,3.1026917,1.6332057
0.27902403,5640.038,0.14045472,8.313271,-1.9628701,0.51145595,-0.9885225,0.9105694,1.8533452
0.29731846,3844.1633,3.080451,8.804105,1.125076,0.580801,0.2225324,0.9267197,1.1151023
0.52955353,4807.837,2.7793474,9.903054,1.0222162,-1.2894742,1.7802471,1.2210221,0.14633526
0.27763855,6600.411,0.77152485,8.261238,-0.2593864,0.14489117,-0.26638398,1.4257001,0.492102
0.2930354,4763.7705,3.4651098,8.271863,1.2427443,-0.44762486,-1.0859537,0.8724449,0.6565257
0.43505135,5727.8594,0.0062986766,9.446097,-5.0674157,-0.71885383,-0.022175187,0.2466876,0.27355337
0.47969624,5957.736,0.15091054,9.660119,-1.8910681,-0.58274275,-0.27452934,0.7583044,1.331591
0.28780997,4386.9033,1.1775477,8.519473,0.16343406,0.5502103,0.25953752,3.9560523,2.675909
0.4044383,4547.5664,0.22656804,9.359789,-1.48471,0.6410129,0.46719086,1.4099035,0.21070969
0.46147192,4219.1753,0.26621678,9.334665,-1.3234444,-0.063717745,0.08307241,0.9532038,0.24178973
0.46041185,3274.4224,3.733301,9.652741,1.3172928,-1.8988686,1.7908283,1.2534819,1.0805022
0.32995048,5357.4346,0.9208836,9.190998,-0.08242165,-0.014783358,0.047620226,0.34828934,2.3278377
0.28982043,6686.258,20.13401,9.253409,3.0024104,-0.6238562,1.1747324,1.7199054,1.0606886
0.31854513,6198.2573,0.0010543249,8.862607,-6.8548546,1.5039963,-0.34383813,2.1952088,1.3643653
0.33079854,5721.8047,0.5503813,8.749752,-0.597144,-0.7336822,-0.5698133,1.4592888,1.0134201
0.3909213,3653.504,0.15984114,9.313613,-1.8335749,-0.6691192,0.6612283,0.65644747,1.3174633
0.5138477,3891.4878,0.8009714,9.666515,-0.22193007,-1.3573238,0.62610674,2.9752853,0.6764669
0.33157408,4826.13,0.14275675,8.980079,-1.9466132,1.3930957,0.42566606,1.0056332,2.4061472
0.18633293,4677.014,2.3344028,8.618436,0.8477561,-0.2125335,-0.42096913,0.86145425,1.9742899
0.54805726,3918.6733,0.031999126,9.991169,-3.4420466,0.71804446,0.6633458,0.45569584,0.64200485
0.42058128,5731.703,1.3975915,9.402359,0.33475038,-0.230418,-0.57431954,1.9080749,0.034916244
0.46713772,4522.952,0.020456582,9.767745,-3.8894506,-0.080456376,-1.1505096,0.22398026,0.468326
0.474427,3915.3215,7.6873493,9.672496,2.039576,-1.2900187,2.5996146,0.13344789,0.8046182
0.32009855,4963.4736,3.6268938,9.102137,1.2883766,-0.33887544,-0.77473146,0.33279824,2.4016995
0.30396333,4831.48,0.39038318,9.02626,-0.9406265,-0.9767162,-0.42034334,0.6506578,0.18954302
0.47659492,5323.2188,0.28303802,9.477652,-1.262174,-1.2623466,-0.4906053,0.005369351,0.8880353
0.4639098,5496.303,0.42635727,9.866699,-0.85247767,-0.62938595,1.0942075,0.7410177,1.1199269
0.53820145,4069.3325,0.17507064,10.325773,-1.7425658,-0.2579631,-0.37792593,0.9841699,0.8276327
0.4374661,5541.247,7.9125733,9.2375,2.068453,1.6200804,-2.4919748,0.85406184,1.38263
0.40965223,5920.3184,0.0038842675,9.316306,-5.550821,0.33479968,0.677503,1.0403284,0.7730124
0.16837977,5044.0415,0.07614492,8.172374,-2.5751169,-1.7121186,-1.1706036,2.3710485,1.990854
0.35466963,5277.876,0.17250411,8.457228,-1.7573342,-0.87517464,-0.28940877,3.4600322,2.0180082
0.58041096,3525.0872,0.09859662,10.035561,-2.3167183,0.8837802,-0.11553055,0.9411206,0.56271833
0.2996658,4832.3667,0.4130247,8.556622,-0.8842479,1.7704569,0.6804839,1.4658706,1.5483512
0.45300138,5412.829,0.36261415,8.947161,-1.014416,-1.1347029,-0.40032366,1.7831056,2.0540662
0.47752786,4182.8184,0.006673358,9.448572,-5.009632,-0.0052187243,1.005918,1.4604245,3.5605762
0.5910732,4824.5933,2.1223488,10.158405,0.7525234,-1.9737934,0.3789292,0.44099212,1.7412843
0.43541613,5123.0566,0.13082153,9.645258,-2.0339212,0.024692336,0.45332703,0.3376109,1.7103479
0.33816206,5050.241,5.7656937,8.676377,1.7519255,1.4670707,-0.91551596,1.086568,1.722417
0.4278644,3220.4048,0.9911883,9.297416,-0.008850788,0.14857101,-1.0966905,0.44165415,2.0217102
0.539582,3597.859,6.773385,9.998111,1.913001,1.1432809,0.18440188,0.40285447,1.1090113
0.3152398,4592.3735,1.3225243,8.584209,0.2795423,-0.8535876,-0.35016686,1.1161191,1.2821063
0.44260675,3861.8228,0.015200287,9.526971,-4.186441,0.6447012,1.0870484,0.047792487,2.2494419
0.36615598,5103.137,0.71105576,9.273648,-0.3410045,-2.268108,0.2485804,4.1600614,2.9814963
0.41787693,3128.827,0.25205025,9.475666,-1.3781269,-0.08534471,-0.7044151,0.9642219,0.94165933
0.4929273,6368.0034,6.821773,9.286814,1.9201194,-1.3430663,-1.8928446,0.97211766,1.2262206
0.37136453,4153.193,4.349477,9.065308,1.4700556,-0.27094075,-0.17982271,2.5896358,1.2765852
0.46467704,4893.591,0.78107643,9.969561,-0.24708231,-0.55452883,1.147777,2.0317693,2.3930182
0.2574585,6850.0127,2.5143173,8.3881035,0.9220013,-1.7686442,0.866786,1.5252924,1.0033376
0.5019147,4798.9336,2.9035182,9.727063,1.0659232,0.9253131,-0.8950394,1.716832,2.3063176
0.38505524,6639.4,5.6964846,8.922894,1.7398492,0.23174459,-1.0571164,2.0622509,0.22564563
0.5421494,4069.4993,3.1299412,10.1881895,1.1410142,0.7362684,-0.55455184,3.4213812,0.5312804
0.32714757,6236.3633,1.0666555,8.684749,0.064528055,0.6371645,0.16007258,0.3172382,1.6749816
0.21660021,5556.6387,0.20674048,7.5757184,-1.576291,-1.6934677,-0.8939614,2.5461817,1.8396782
0.44698885,4948.583,0.099094436,9.504802,-2.311682,-1.9176694,-2.0113933,0.06784161,0.05080077
0.42426908,5850.2515,0.82815456,9.056517,-0.18855551,0.81382835,1.3359864,0.8347937,1.9835497
0.19584452,5478.876,0.5481254,7.7415,-0.60125124,2.263029,2.1347954,0.39275235,0.062566906
0.35500047,5694.672,0.010242743,8.8640585,-4.581186,0.63196427,0.30981407,0.48609078,1.5429564
0.339002,4928.52,2.2403412,8.739124,0.80662817,0.14337425,0.87940073,0.027618077,3.6902509
0.63411516,5151.292,0.3107062,9.9515,-1.1689075,0.59432054,0.008896762,1.2907449,2.4187763
0.45514497,4780.915,0.009818157,9.775835,-4.623522,-0.071623325,-0.61538243,0.5943591,2.0809486
0.5871014,4871.88,2.0811892,9.972288,0.7329395,1.8260139,-0.40986878,0.11490152,0.6733958
0.328133,5368.9805,3.0234313,9.383034,1.1063924,0.3103063,-0.35713857,0.16023012,0.013577554
0.38903627,5217.6455,0.028959982,8.97697,-3.5418403,0.18314554,-1.0456203,0.01673677,0.4627302
0.41255277,3181.9539,0.2006916,9.01919,-1.6059859,-0.5574378,0.04977992,1.1286918,0.11588155
0.4273953,5799.8506,0.015775515,9.092664,-4.1492963,0.24728222,-1.4705521,0.60337114,0.36508286
0.5906637,3719.1172,0.09815576,10.370076,-2.3211997,0.713641,-0.6604478,2.1578336,0.32811797
0.425223,5921.9775,0.028304176,9.623246,-3.564746,-0.40834084,1.8395991,1.5119097,1.1899699
0.28357115,6197.657,0.056523282,8.321357,-2.8731027,0.674993,0.29433283,0.51064265,2.55717
0.30513602,3289.729,0.71035665,8.57721,-0.34198812,1.5511597,-0.8673833,1.7787974,1.270494
0.5217929,4588.241,0.40843838,9.667019,-0.8954142,1.5209696,0.9746064,1.1555201,3.073148
0.49077812,4799.5415,0.4537229,9.547731,-0.79026866,-1.6499912,0.34879133,2.1555824,1.6682183
0.39284652,3362.1265,5.3884606,9.50457,1.6842598,-0.05417767,-0.9507587,1.1699073,0.2526903
0.24216297,5235.997,0.21509007,8.910159,-1.5366985,-0.35468027,-1.4544672,0.770803,1.8914286
0.5562206,5320.2124,14.907039,10.231282,2.7018335,-0.5324874,-0.22487701,0.6698596,1.420133
0.3674808,4127.156,1.5608692,9.162868,0.44524288,-0.113133386,-0.88820755,1.6016043,0.27250367
0.34423375,5982.419,0.12766312,8.783623,-2.0583603,-1.2423201,0.8219956,1.3170189,1.422849
0.5149621,6951.6914,0.0034474623,9.150668,-5.670117,-2.188717,1.8045431,2.6229012,1.2176223
0.5374136,4488.3823,0.8899903,9.825701,-0.116544664,-0.23525517,0.14384554,0.8422935,0.49178746
0.5579363,2964.938,0.029500028,10.2775755,-3.523364,-0.6328119,-0.99557555,2.212124,0.82592636
0.38401276,5742.6953,9.314399,8.997522,2.2315614,-1.9125587,-0.5021575,0.043556858,0.5523225
0.39047253,6014.3247,0.11360063,8.978087,-2.1750662,-0.50799835,-0.479083,0.5653901,0.7725372
0.37637767,4938.2056,0.047017686,9.256856,-3.0572314,1.0660906,0.98015106,0.6168278,2.6841276
0.3215821,6978.829,0.41855988,8.640734,-0.8709353,0.20740415,-1.6889548,2.203036,0.6765299
0.17527369,4185.7646,14.980255,7.929099,2.706733,0.67952037,-1.0379909,0.53374386,0.4518195
0.25371832,4007.4507,0.07191734,8.5668745,-2.632238,-0.19737078,-0.19471122,1.6256802,0.32532322
0.45100027,6023.925,0.1772309,9.591258,-1.7303019,-1.1755762,1.1931719,2.5043526,0.048318963
0.34894052,5914.9346,0.036387715,9.024305,-3.313524,0.61202055,-0.46812934,1.3256625,1.1057847
0.30622172,3886.1394,1.261543,8.980252,0.23233564,-0.37122688,-0.05689,0.43915874,2.7511065
0.42959955,5710.1006,0.28464398,8.838543,-1.2565161,-0.8156009,-0.38627836,0.96231174,0.108068615
0.35986978,4295.332,8.4911995,9.558724,2.1390302,1.6132087,0.7203123,0.9189009,1.749843
0.37317684,6059.5674,0.07157956,8.403855,-2.6369457,-1.1203274,-1.3476875,0.48888674,2.387744
0.49672192,4014.937,0.0781057,9.654221,-2.5496922,-0.17233549,-0.4968438,1.1689193,0.8301001
0.39675003,5972.109,0.12575226,9.258126,-2.0734415,1.7072701,0.54261714,2.9748032,0.010012076
0.42968768,4354.96,4.300874,8.855583,1.4588183,-0.0923262,0.58426666,1.401474,0.5706863
0.5299168,4280.8306,0.15275888,10.056824,-1.8788946,1.8868397,0.9368427,0.69913644,1.5046772
0.40113634,5975.1567,0.022589102,8.986798,-3.7902877,-0.16886179,0.87569165,0.10301072,0.80205685
0.352146,2857.8577,4.068853,9.082864,1.4033611,-2.1343799,-0.36433652,0.6751356,0.2035222
0.30830848,5990.417,0.38306212,8.857675,-0.95955807,-0.005941565,-0.58922327,1.9975027,1.6861652
0.398585,4291.5566,0.13824357,8.929582,-1.9787382,-1.3526103,-0.64488715,0.85965025,1.5420287
0.282351,4127.2505,0.8870088,8.905019,-0.1199004,-1.819898,0.62691945,0.38674903,0.84610575
0.56605715,3601.559,0.0075868806,10.162702,-4.881335,0.9887498,0.35536373,2.425183,1.6449565
0.35294855,4481.617,0.68578684,8.664467,-0.3771884,-1.1260338,-2.2158055,1.6385368,1.4063487
0.3344219,4930.3823,0.5867122,9.177445,-0.53322095,0.62980694,0.37671295,0.16423094,0.46390763
0.48099455,4800.6646,25.620358,9.496071,3.2433872,0.94764525,-0.21349269,2.0429268,0.54163647
0.42098066,3446.5066,5.1278443,9.5321245,1.6346854,-1.2302712,-0.93625355,1.9468127,0.69996345
0.34421045,5186.8853,0.22677253,8.770903,-1.4838078,0.97533166,-0.7757028,0.6426727,0.6101549
0.46453288,5485.434,0.028042361,9.572882,-3.574039,-0.33771864,-0.360582,0.4667062,2.1504002
0.50268555,5461.5996,0.24988666,9.91532,-1.3867478,-1.7060759,-0.18557292,3.2754295,2.5060759
0.47908223,6382.9443,0.3205715,9.485899,-1.1376499,0.45536187,-0.4128788,0.40071526,0.51958126
0.3888902,4956.8916,0.3282405,8.928033,-1.1140087,0.86604404,-0.8638434,0.8776411,0.705237
0.47424525,3740.8052,0.016336394,9.85158,-4.11436,-1.648879,0.8973815,0.7692732,1.616159
0.45010883,4849.332,2.8961215,9.740482,1.0633725,-0.9151125,0.72589433,3.513271,1.0132602
0.44586122,6484.747,0.12221412,9.433591,-2.1019807,-0.5237164,0.8158861,0.34131426,0.62039775
0.3943579,4473.826,0.06258344,8.867567,-2.7712545,-0.047235973,-0.97370136,0.5306455,1.1442667
0.51482606,6911.0415,0.10127301,9.98462,-2.2899354,1.7284127,2.5650427,0.2667716,0.6667424
0.5213759,5333.7607,1.0341171,9.318323,0.033548012,1.5636833,-1.2219665,0.65560013,2.0868735
0.17013024,5522.157,0.36917055,8.253251,-0.99649656,1.3315972,1.440235,0.2781813,0.29884046
0.43657166,2807.2002,0.9525159,9.355243,-0.048648454,-0.104660615,0.030713353,1.7527792,1.6009914
0.3983162,4869.2476,1.5838678,9.134936,0.45986986,-0.48151997,1.3359163,2.671855,0.9637645
0.30073592,7068.089,2.6478593,8.125503,0.97375154,-1.0157629,0.5800729,0.81153846,0.9787614
0.30988854,4274.0146,0.77981997,8.644456,-0.24869223,-0.16449839,-1.5046998,2.2988467,0.75219405
0.507141,5272.4985,6.7153473,9.963799,1.9043956,-1.0870547,-0.52988017,1.932631,0.48026755
0.06600243,5954.0425,0.034115657,7.6382866,-3.3779988,-0.106560275,0.04651309,0.84607846,3.081721
0.39062405,5708.78,0.0208605,9.117797,-3.8698978,0.1963558,1.2846676,1.8154421,0.72995085
0.21887587,6012.7144,0.45334542,8.371882,-0.7911009,-2.0714195,-0.046731915,0.9175525,1.0688227
0.63533866,4723.808,0.021584282,10.131752,-3.83579,1.0625012,-0.83119726,0.06793763,1.853602
0.37367135,5758.616,0.028366255,9.899498,-3.562555,-0.0047373297,0.55110604,0.8724539,1.4261799
0.512983,5085.0903,0.010350132,9.629717,-4.570756,1.7939668,1.35996,2.0011826,1.1227454
0.29887432,4647.589,0.1826798,8.6030245,-1.7000204,-1.469238,0.017753808,1.0181338,0.098975
0.3277525,5989.4507,5.0601826,9.106463,1.6214026,-0.24587525,0.38345355,0.10678229,0.10509861
0.21740328,4786.9287,2.9650087,7.663638,1.08688,0.14893901,-0.0015564446,1.9778792,2.3490756
0.45479235,4706.56,3.5279927,9.12443,1.2607291,-2.3320925,0.2484972,1.9222777,1.3710957
0.34390107,4365.495,3.6982338,8.774413,1.3078554,-0.16136192,1.061725,1.2890209,2.7631059
0.3640096,5107.3438,0.7480625,9.211201,-0.29026875,0.39633492,-1.0433172,2.6993036,1.5673213
0.5181602,4460.3945,0.028336126,9.692476,-3.5636177,1.2942048,0.027280634,0.5123809,2.6974084
0.42261004,6628.3906,1.1216599,9.33125,0.11480966,0.12109156,-0.19535565,0.5893989,0.82309484
0.4002306,5423.0557,0.021500057,9.144219,-3.8396997,-1.5506272,-1.1445476,0.051938124,0.26089305
0.45551792,4602.628,0.4589147,9.55335,-0.7788909,-2.098394,-1.5518036,0.091409504,1.4426723
0.46835014,5048.8525,0.521686,10.247522,-0.65068936,-3.0810628,-0.30661997,1.2528883,2.7596054
0.49170667,4864.76,0.41909716,9.327114,-0.8696525,-1.8226081,0.73300594,1.609839,0.7499245
0.4973142,3730.891,0.23157668,9.31325,-1.4628443,1.1487532,-0.030549973,1.2499766,0.9546762
0.50429064,4424.0625,0.19231567,9.981614,-1.6486171,-0.41820365,-0.40934822,0.41625208,0.12309002
0.32512856,5125.0713,0.6082352,8.517791,-0.49719363,-0.0012310366,1.2762321,1.1107855,0.95237434
0.39492708,7593.9834,0.26169088,9.0517845,-1.3405913,-0.37073454,-0.14806542,1.156475,2.0298183
0.44899333,4651.554,5.8033104,9.564115,1.7584286,1.5208024,0.7000552,1.1990964,1.1558012
0.28213382,5727.616,0.1287742,8.767295,-2.0496948,1.384079,0.08005513,2.3079004,0.3230416
0.52191633,4879.796,0.07744089,9.580888,-2.5582404,-1.4113711,-0.90242225,1.053039,1.3579108
0.3520552,5208.6885,5.350819,8.675734,1.6772497,1.596441,1.3554709,1.5912147,0.005919097
0.4297364,4964.8237,0.3986645,9.413208,-0.91963506,-0.19133902,-0.122340396,0.5542689,1.2964661
0.48883736,6091.219,0.019669574,9.345103,-3.9286823,-0.53648514,0.57234716,1.4252867,0.9433941
0.36701262,4675.99,1.3351878,9.460294,0.28907195,-0.19577323,0.43682536,1.4830731,1.1318402
0.30579466,5843.784,0.4692227,8.466218,-0.7566778,-0.79726344,0.6563692,1.8379095,0.9571146
0.46266782,5462.747,0.17129777,9.108927,-1.7643518,-1.4594808,0.4609228,1.7912369,2.4819705
0.3330388,5281.766,1.6192142,9.09485,0.48194098,0.20131151,-0.258991,1.1344692,0.24448736
0.70396674,4808.673,0.040602937,10.920065,-3.2039149,-1.0660013,0.98944473,0.5870339,1.0490178
0.4699103,5125.8916,0.010761573,9.602501,-4.5317736,1.1839298,0.30159685,0.53938967,0.54652447
0.4346449,4912.1357,1.040122,9.363036,0.039338063,-0.30823955,1.933362,1.005064,0.20801759
0.5243563,5100.1553,2.093508,10.201897,0.7388412,0.21877347,1.2276849,2.8209245,0.5849305
0.4784826,5351.0127,0.14717482,9.639663,-1.9161341,0.25195745,-0.7390763,2.870439,1.0456161
0.45873052,6793.932,0.9210926,9.118576,-0.08219465,-1.1458054,-0.5595696,0.14558724,0.023549661
0.22657456,3691.7063,2.0170202,8.41382,0.7016213,0.22177283,-0.32175916,0.37981558,0.5747104
0.25926858,3531.9656,2.0406325,8.597321,0.71325976,0.5217845,-0.41678676,0.99409395,0.9433444
0.4283981,4519.0254,0.6833141,9.2525625,-0.3808007,-2.3706362,0.70505387,0.5588379,0.75305194
0.3973914,5645.541,0.58338654,8.740851,-0.5389053,0.21791598,0.5702283,0.1849422,3.4578724
0.52433676,4934.13,0.6846256,9.540569,-0.37888312,-1.4547734,-1.2324613,0.31545863,0.93523735
0.4102487,4444.9033,18.652973,9.360774,2.9260056,1.6432648,0.3340713,0.6921689,1.3256774
0.44674402,4665.639,0.26657435,9.348584,-1.3221021,0.9827683,-1.00048,0.4600417,1.2475276
0.100266725,6575.2705,0.41500434,7.50172,-0.8794663,0.4031585,1.5464938,2.3471565,0.5937764
0.3642121,2735.05,0.70200276,8.800142,-0.35381794,0.92201346,-0.47030032,3.958315,0.54955775
0.39267853,3697.6304,1.4584712,9.530869,0.37738875,-0.60945445,1.074478,1.2079021,2.1937704
0.53925073,4529.809,0.054465428,9.837913,-2.9101892,0.88332427,1.1051449,0.50821507,0.18941675
0.5169983,4742.582,0.044543542,9.495146,-3.111288,-1.0324448,0.6732629,0.17985578,1.8165809
0.42562008,4474.082,0.31861395,9.409201,-1.1437751,-1.162071,-1.3211054,1.6033784,0.12157426
0.4180755,4073.65,0.029615114,9.4505625,-3.5194705,-0.9166119,1.529242,2.2847462,1.9187963
0.32030654,5911.025,0.22225374,8.454611,-1.5039356,0.26421875,-0.98526585,2.2045388,1.3905592
0.44889715,3352.0813,1.607939,9.534633,0.4749532,0.81864774,-0.40364486,0.35631594,0.34586662
0.5245363,6758.346,0.1549906,9.681552,-1.8643909,0.096236944,-0.18777345,0.29098222,0.762698
0.122176886,5698.39,0.059306137,7.6572976,-2.8250425,-1.5450208,1.6756393,0.44077402,0.10802121
0.30195493,5781.672,0.16400297,8.8777275,-1.8078707,-0.28731206,-1.1596823,0.28248844,0.64108497
0.5603688,4346.5967,0.034988,10.037972,-3.35275,0.036334805,-0.86501557,0.19237104,1.2790934
0.39345574,4530.228,0.29104632,9.012559,-1.2342728,1.5646237,0.19206293,0.3959605,2.5871358
0.30755782,4866.2183,0.9279092,8.335316,-0.0748214,2.1498055,0.4589545,1.7370465,1.7934792
0.32105067,5419.5723,0.005480961,8.859768,-5.206475,-0.42841065,0.14303221,0.2324641,0.34114152
0.41614565,5060.7466,0.11760424,9.486148,-2.1404302,-1.273768,-0.4647229,0.6034807,2.9722245
0.48230153,4864.961,0.40733805,9.406524,-0.8981118,-0.18474245,1.2235711,2.8099575,1.3537478
0.49095356,4647.182,0.07207792,9.762645,-2.6300075,0.6773842,-0.113784194,2.8223867,0.6472734
0.42738655,5694.1523,0.10541531,9.122939,-2.2498474,0.75531805,-0.6829322,0.0029171298,0.8575646
0.26918858,4618.5913,0.012079546,8.538824,-4.4162416,-2.4771657,-0.656233,1.8479139,1.3930081
0.3047654,4399.384,0.48034337,8.458694,-0.7332541,-0.6373473,-0.22148392,1.4562286,0.4464795
0.35167032,4786.387,0.46520996,9.152536,-0.7652665,0.33440372,-0.4249208,1.2170376,0.92745
0.34425294,4635.8853,1.0219973,8.643571,0.021758866,-0.7880198,-0.23697186,0.9685508,2.083245
0.39917305,4501.5405,0.035408895,8.700378,-3.3407922,-0.9961382,-0.3506622,0.48583734,0.31658393
0.55209386,5601.837,1.0542818,10.338992,0.052859783,-0.6301293,0.86568105,1.4561777,1.4302956
0.29734898,4677.4253,0.17948535,8.970661,-1.7176617,-0.28514507,0.8319913,0.32812923,2.2330332
0.4798404,3177.463,1.6296958,9.627615,0.48839334,0.3082626,0.10586236,0.36586574,0.20637631
0.41420576,5206.1987,1.8891417,9.741019,0.6361226,-0.8179441,-1.3097041,1.1536242,1.4099271
0.4107577,2782.2136,1.4662164,9.71481,0.38268524,-1.0623271,1.3819592,1.4465975,0.5968939
0.32224044,6321.202,0.4614097,8.807743,-0.7734689,-0.9955661,-0.74247634,0.7823863,1.5858299
0.39572626,5906.7275,0.3748722,9.761243,-0.9811701,-0.49240786,-1.5784783,3.2926142,0.9626818
0.34868225,5373.686,0.34026876,8.679811,-1.0780195,-2.4678423,-0.5815134,0.49576285,1.7790605
0.36914638,3400.9336,1.7758075,8.679785,0.5742552,-1.7203861,0.77199674,0.7066811,1.2075658
0.4602341,7214.6562,1.943403,9.318581,0.6644406,0.38343102,1.158432,0.92963755,0.3586195
0.4330286,5225.4907,0.4572314,9.760383,-0.78256565,-0.25683102,0.11085488,2.9893131,0.16110083
0.30504864,4583.097,1.7028732,8.483519,0.5323169,-1.3771662,0.67717224,1.2318115,1.3794354
0.44112492,6516.077,0.22350064,9.556934,-1.498341,-0.28301018,0.96729535,0.30812797,0.56946236
0.41125223,5477.7324,0.19137046,8.76181,-1.6535442,-2.2084844,0.24467385,0.41593605,1.8054398
0.3988883,5187.508,0.036091197,8.668428,-3.3217063,0.64098096,-0.5828253,1.4304997,2.847811
0.34675285,4840.7173,0.07125791,8.842089,-2.6414495,-0.29751074,-0.2267355,0.13254185,1.9795655
0.46628952,3813.621,0.31778112,9.975336,-1.1463925,0.33594492,-0.5641506,0.33784738,0.82461095
0.40473875,5634.1567,2.2631876,9.792066,0.81677425,0.079027854,0.7079606,0.6035646,0.38835415
0.29061234,5839.9814,0.027348576,8.359892,-3.5990908,0.7664883,-0.6929519,1.3101447,2.424665
0.5094176,4741.174,1.4448707,9.394385,0.3680199,1.5460899,1.4380828,0.27204934,1.7507617
0.38306805,2874.8247,2.8395104,9.014465,1.0436317,0.62004864,-0.9643562,1.9882765,0.032197107
0.4258772,5453.198,0.4450813,9.228925,-0.80949837,0.45660555,0.16671574,0.81965214,1.1753522
0.41188797,4682.6567,0.024361646,9.776567,-3.7147453,1.3865432,1.1384541,0.60467213,0.82225084
0.47254357,4830.5435,0.50991875,9.8376,-0.6735039,-0.8650277,0.3413999,3.8637538,0.018798728
0.4559858,5576.4854,0.5316018,9.225259,-0.6318606,-1.0300323,1.041338,1.404298,0.13114586
0.39847487,3393.689,0.115218036,9.697297,-2.160929,1.1130689,0.1307918,1.774591,0.7885703
0.38747394,4497.7065,0.019639429,9.267925,-3.930216,-0.5551106,0.029006667,2.414922,1.7703257
0.45802653,4023.8118,0.48266202,9.580766,-0.7284386,0.36634117,0.020832457,0.25994956,0.090992786
0.3514464,5510.349,0.1986074,8.665246,-1.6164253,1.0149571,-1.586005,3.2421896,3.5291555
0.338438,4935.995,0.07708427,8.832116,-2.562856,-0.91228604,0.88274884,0.85716325,0.11934976
0.42399973,5202.0566,3.3253944,9.481004,1.2015883,0.70068294,0.75954133,1.0986403,1.1054235
0.5655307,3751.5808,0.053204447,9.960087,-2.9336133,-1.4762479,0.9206074,0.39893275,3.5125475
0.24033095,5027.9834,0.9071504,8.175072,-0.097447,1.0388273,-0.29342818,0.1257344,1.1300353
0.4447428,3449.9243,0.3209239,9.579384,-1.1365513,1.0525907,1.0741609,0.07541329,0.34762356
0.47036982,6324.6455,0.03305492,9.105348,-3.4095848,1.2311121,-0.25842154,1.3347409,1.4997993
0.5014299,4820.679,0.5126083,9.737351,-0.66824335,-1.1495713,-1.2039568,0.6113351,0.4120702
0.47163728,5518.35,0.98041046,9.91969,-0.019783933,-0.58989877,0.47844645,0.44463292,2.6603022
0.44037563,5028.6987,1.0247272,9.321685,0.024426425,1.2931967,0.11939192,0.13256164,0.5277837
0.20053987,5232.2886,0.4417838,8.150563,-0.8169347,1.4778084,-1.9444808,0.4447854,1.5795211
0.42955106,5706.9434,0.06900735,9.066511,-2.6735423,-0.889384,2.2852647,0.0923797,1.0221176
0.51194245,3534.9995,7.8722076,10.462354,2.0633385,-0.5588139,-0.019149354,2.5252528,0.042551536
0.33959445,4401.426,32.290733,8.801243,3.4747803,-0.39040107,-0.21104069,1.6309539,2.201535
0.26907694,4796.8545,1.3373933,8.478969,0.29072243,1.0614389,-0.4407637,1.0309304,0.68656003
0.36697978,5190.269,0.53596175,9.399849,-0.62369245,-0.032563485,0.35165453,1.456827,0.74519247
0.4746266,5189.5537,0.5669221,9.868875,-0.5675333,-0.21481411,-0.4281814,1.3745656,0.7098127
0.44448847,6061.1396,0.067914546,9.4827585,-2.689505,-0.07460958,1.0013882,0.6527559,1.4025538
0.35746956,4921.085,0.022813123,9.092176,-3.7804193,-0.08165527,-2.363618,0.49386758,0.86417645
0.38269693,5589.6436,0.2359058,9.2916355,-1.4443227,-0.23662952,-0.948258,2.1327722,2.8046107
0.18656813,5105.508,0.114124045,8.087992,-2.1704693,-1.3512518,0.09313993,0.40499145,1.1870245
0.43964216,4715.726,15.795349,9.479908,2.7597156,0.3170843,-2.7557046,1.7548405,1.7178639
0.3179079,4398.606,2.221626,8.909596,0.7982394,0.9941559,-0.065608114,2.0143743,2.2465868
0.35144657,5974.099,0.58864915,8.956369,-0.5299249,-0.7282501,1.4944005,0.40356082,2.1147156
0.48805425,4837.2007,0.8131817,9.332982,-0.20680071,-0.9183125,0.8540198,0.43918097,0.13487737
0.4734444,5621.102,1.9304918,9.479213,0.6577748,-0.5363116,0.683655,0.867895,2.0875816
0.5552815,6042.0537,1.0000331,9.812597,3.3093194e-05,-2.3698778,0.6127908,1.9073308,0.5332587
0.4427755,5261.5947,1.3690779,9.6650505,0.31413746,1.4324816,-0.6677368,1.0277486,0.041570667
0.45422167,3740.8386,0.37098545,9.467787,-0.9915924,-0.44827297,-2.1259217,3.2716808,0.5661459
0.42429864,3164.683,0.19802424,8.962834,-1.6193658,0.20954485,0.25782886,0.9090833,1.3390232
0.5140644,3461.746,0.22014856,9.484251,-1.5134526,1.077982,1.4107053,1.5237476,2.9484446
0.28894123,5360.3267,1.2479923,9.09442,0.2215361,1.9158713,0.3240029,0.7310566,1.4430138
0.38937497,5598.995,2.6939313,9.068149,0.9910016,-0.8016329,0.478867,1.5333159,0.84385383
0.2899839,5441.171,7.083339,8.831148,1.9577454,0.11638444,0.7366113,2.923589,0.90409404
0.39368996,4865.5596,0.2919571,9.329206,-1.2311484,0.42607343,0.116242744,2.5280268,1.2425663
