x1,x2,x3,x4,log_x3,b21,b32,b43,s21,s32,s43
0.6395732,4871.991,1.8786478,10.223536,0.6305523,-1.7858505,4.1421075,-7.401632,4.9528146,4.2534485,3.4506853
0.63148284,5043.7803,2.8876905,10.2175455,1.0604571,-2.4081712,4.1905293,-5.046166,5.2082167,4.316158,3.7989566
0.6392449,4782.068,5.166649,10.271081,1.6422243,-1.2039127,3.5612464,-7.426362,5.2607117,3.832137,3.9723072
0.6265208,4797.1514,0.004900731,10.348625,-5.318371,5.212159,1.9326373,-5.04575,5.5221376,3.925072,3.0116258
0.62013614,6179.3,0.0859532,10.09043,-2.4539523,-6.0551805,8.159276,-6.0815835,5.1905456,4.284263,4.5626364
0.62997746,5635.1323,5.7907,9.954082,1.7562532,-8.236594,10.637113,-7.3393736,4.657306,4.0495377,5.0861244
0.594046,6619.5493,0.13748996,9.575243,-1.9842044,-6.303929,24.42689,6.98944,6.2317166,4.616617,2.8181252
0.5953325,6763.557,0.06801741,9.601145,-2.6879916,-4.8207884,24.250011,4.7452893,6.040723,4.7903857,2.9072027
0.615336,6094.769,0.0039618053,9.693354,-5.5310555,-7.8457775,18.680243,2.7182736,4.686655,3.9856615,3.9384167
0.6133374,6057.8604,0.0041433214,9.684747,-5.4862576,-8.134397,18.375746,3.1097121,4.6807003,3.9604945,3.9285555
0.61855006,5949.6006,0.0062279524,9.7292795,-5.0787077,-6.62892,18.68122,3.8976886,4.5774403,3.6028676,3.9240057
0.6292715,5749.0176,0.002308153,9.881423,-6.0713077,-12.336732,14.903011,-1.0180714,4.978112,3.368223,3.6418004
0.6365618,4820.8027,0.0044259853,10.087264,-5.4202623,-1.9473119,14.161146,1.5464175,5.3509207,5.14313,3.7510765
0.6228234,4807.3784,0.29433423,10.281071,-1.2230393,6.326374,10.784397,0.46747926,3.9497037,4.330467,3.4716434
0.6133053,5626.716,0.13659555,10.252314,-1.9907309,3.963672,10.154643,-2.9495494,6.171069,4.093937,3.9749448
0.60694593,5504.3623,0.043555036,10.322755,-3.13373,5.584274,11.833657,-2.259884,6.8039885,5.8653717,3.5422814
0.6080106,5441.085,0.057461157,10.347661,-2.856646,6.904902,9.291931,-1.2831074,6.060049,5.194683,3.6387715
0.6040797,5237.2793,0.99377835,10.349728,-0.006241116,9.70943,12.953216,-0.73404956,5.8181887,4.160123,4.328795
0.6141959,5545.4883,0.5250485,10.243579,-0.64426464,7.782675,10.336543,-1.966738,5.166151,5.5608606,3.7340474
0.6298719,5889.0557,0.033067133,9.967898,-3.4092155,-10.258863,11.71255,-4.8707743,5.6223373,3.428125,4.287222
0.643357,4525.917,0.41234016,10.304402,-0.88590664,-1.6693947,-3.0189497,-8.65665,5.1879396,3.8870523,2.8628418
0.6245654,4677.0405,0.0128610935,10.272553,-4.3535485,6.4392643,10.142169,2.1549907,4.15281,3.8079813,3.9577537
0.6335127,4869.691,0.9211152,10.352271,-0.082170136,-1.7056481,-3.4424589,-11.59448,4.376532,3.430059,4.325084
0.64278644,4243.3164,0.3933439,10.386732,-0.933071,0.40544733,-7.2240443,-12.753454,4.3956537,3.9516473,3.9187248
0.6119213,5221.662,0.08403345,10.385037,-2.4765403,3.8369567,5.2388496,-5.6411104,6.6177526,4.687925,3.6004899
0.61230177,5394.2637,0.04096892,10.396609,-3.1949415,3.4790437,2.5536547,-7.7096086,6.30717,3.98595,3.796219
0.6152304,4980.938,0.02076142,10.428497,-3.8746588,7.1154246,-1.3156979,-9.103702,6.0150423,3.2273343,3.488529
0.6399342,4935.2295,0.0076662563,10.089625,-4.870927,-1.1515334,7.9717226,-0.20638934,5.779107,4.7272615,4.278599
0.63762665,4171.5645,0.017342411,10.309562,-4.0546002,7.3633904,-1.0260451,-2.1108115,7.0707746,4.8940315,4.6097145
0.6343993,3846.4995,0.25118613,10.4279785,-1.381561,7.6066113,4.577649,-4.7166967,6.338499,3.3227873,4.893257
0.6304791,4054.6086,0.28751156,10.426187,-1.2464923,8.524718,3.5880563,-4.7503605,6.221119,3.5135849,4.4115963
0.6104116,6115.3647,0.016212936,10.161938,-4.121946,-1.1153471,9.287157,-2.941698,4.623254,5.47298,3.9070098
0.6302145,5604.883,0.015480269,10.175308,-4.168189,-7.441537,0.86766964,-7.125604,4.5556846,3.8565156,3.7829776
0.6383811,5137.814,0.32717943,10.14311,-1.1172465,-5.2668686,6.1104374,-5.854232,5.3304768,4.021264,3.7055688
0.6326728,4574.102,0.10012592,10.338478,-2.3013268,1.1081648,0.0121914465,-4.707853,4.9230165,4.0739536,4.329819
0.6267895,4863.247,0.06537386,10.313576,-2.7276328,3.9469836,2.2521608,-4.9997454,4.7368345,4.06987,4.151278
0.62098837,5931.5894,0.29570475,10.170567,-1.2183938,-3.0884323,5.084293,-10.142703,6.462504,4.913149,3.799496
0.61975604,5170.752,0.010850627,10.333585,-4.5235324,5.26018,3.0427902,-5.66168,5.9726076,6.1071596,3.22882
0.6216779,4849.0283,0.044711985,10.347645,-3.1075137,6.17561,4.702597,-3.213706,5.733938,5.8212395,3.5194771
0.63309616,4876.701,0.1345608,10.251684,-2.0057392,-2.4992402,5.61869,-2.0213165,6.3311987,4.4587297,3.9786496
0.6182911,5233.8525,0.034657232,10.19566,-3.362249,5.5131702,13.52709,7.4969835,4.6691294,4.311671,4.7073975
0.6459122,4617.919,3.836194,10.093531,1.3444808,-6.9608912,6.0998034,-1.0221149,4.9263825,5.2267733,4.0643053
0.61225545,5063.299,0.76564604,10.4090185,-0.2670353,7.697885,4.857897,-7.5236998,4.235943,4.4466467,5.044401
0.6504216,4249.5205,7.050811,10.232579,1.9531426,-1.1161015,6.710839,-2.7229104,4.1766343,4.4607067,4.818099
0.6703603,3798.4673,4.236032,10.13124,1.443627,-2.8752136,3.3362265,-2.6414654,5.5501633,4.843195,3.360151
0.6672524,3869.7957,3.754788,10.122269,1.3230318,-2.3911014,5.45983,-4.074506,5.636509,5.0752897,3.4976783
0.60968035,5719.5225,0.012902981,10.304651,-4.350297,8.588167,6.438278,-7.735517,6.088805,4.502041,3.9462473
0.61319196,4279.927,1.0304353,10.565547,0.0299814,14.379783,-4.2354827,-9.9057045,5.794961,5.085354,4.1660247
0.6136639,5957.587,0.0009361272,9.557351,-6.973759,-5.7377763,18.964827,3.288245,4.825135,3.642531,3.6804798
0.61664367,4402.8833,0.62092096,10.415378,-0.47655153,11.75397,4.1924925,-0.8505045,5.4930863,5.0209064,4.042445
0.62785345,5261.6694,0.018886216,10.367818,-3.969323,-5.8367033,-6.4216266,-16.56059,4.915474,3.4667583,3.9303408
0.6381424,4525.2886,2.379346,10.354636,0.8668256,1.7410285,-0.6228575,-9.252424,5.142842,5.0220504,4.127869
0.64338475,3735.272,0.7241392,10.347809,-0.3227716,9.300506,2.2497847,-0.5193424,5.042657,4.564747,3.495161
0.64044815,4303.3945,2.547481,10.299118,0.9351051,2.922418,4.6274624,-2.6743805,4.6271524,3.7560775,3.9087396
0.6228318,5065.8115,0.0077982824,10.383935,-4.853852,1.0784931,0.37775984,-10.006763,5.8719535,4.8811073,3.6379735
0.6199151,5285.257,0.003781699,10.3885145,-5.577582,1.8528898,-3.0061288,-12.445671,4.788812,4.946549,3.140107
0.6489453,3851.6665,3.4504824,10.227788,1.2385141,6.4039392,12.401606,1.8127252,4.84811,5.7199607,3.8105824
0.6446833,4260.7,2.78925,10.206051,1.0257727,1.7857789,9.784228,1.6014844,4.3852525,5.132178,3.8858376
0.6389702,4303.1143,0.24594302,10.251076,-1.4026554,0.875036,5.1607776,0.46354082,5.217757,4.853573,4.536167
0.629207,4766.2744,1.816575,10.1981945,0.5969529,7.0221314,8.996975,1.4307923,5.5580564,4.038735,3.9343252
0.6191262,4833.79,0.0230677,10.325063,-3.769322,4.149232,9.388373,2.3369234,5.354266,4.917025,4.5083394
0.6181079,5511.484,0.13555779,10.272065,-1.9983573,-0.08441915,7.245065,-5.5249104,5.06571,3.7281363,3.2132912
0.6352809,4520.8076,0.20808885,10.318384,-1.5697901,-0.5367866,1.1011997,-5.265214,5.2697983,3.8327503,3.3870142
0.6317616,4965.2354,0.0037768227,10.334812,-5.578872,-4.6363516,-3.0355735,-9.586992,5.652008,5.0545278,4.198427
0.6475696,3923.9824,0.49506637,10.3134365,-0.7030634,5.4388437,0.47684497,-3.4926863,5.877492,3.65215,3.170478
0.6450888,3931.5554,1.2626619,10.3685465,0.2332221,4.857828,-1.2703617,-6.1251445,5.6366405,5.0931745,3.1835623
0.6413406,4477.9116,0.08119321,10.27439,-2.5109236,-0.67567885,0.4970257,-3.421461,5.9188185,5.2692876,3.3665416
0.6378036,4795.5166,2.0600483,10.330862,0.72272944,-1.881338,-3.0460038,-8.592106,5.464651,4.3203306,4.518658
0.6390209,4463.235,0.004340915,10.181577,-5.43967,1.9944197,6.005527,1.2325276,5.36693,4.2880197,3.9656737
0.6468705,5013.9624,10.780449,10.227194,2.3777342,-8.730386,-1.127638,-13.961188,5.6010027,3.9347541,3.708499
0.6314663,5059.035,1.8867164,10.253117,0.6348379,-1.7191154,3.2170534,-8.195197,5.6550345,3.8195868,3.1104922
0.6302786,5425.572,0.012064073,10.109856,-4.4175234,-6.249352,9.359883,-0.77307844,5.311214,4.1000013,3.919476
0.6172972,6474.828,0.022725673,10.093755,-3.78426,-7.068552,6.930053,-11.121035,5.356238,4.273471,4.0737934
0.6266468,5185.635,0.05904648,10.307362,-2.8294303,1.3421377,-1.1196835,-9.360069,4.984298,4.873571,3.6110027
0.6243576,5505.956,1.6676519,10.270062,0.51141655,-4.0371356,0.13976057,-10.773761,5.852385,4.5249844,2.8164415
0.6120685,6039.952,0.0032014726,10.281637,-5.7441444,2.1063783,8.062722,-11.043549,5.0966024,4.0708427,4.7897115
0.61836624,4950.3184,0.05474138,10.359155,-2.9051354,3.978512,4.9895506,-4.250361,4.5123467,3.7759545,5.067927
0.6207136,5445.1963,0.09122084,10.211544,-2.394472,-0.7609802,9.36563,-2.0847478,4.499659,4.4742637,3.8101354
0.6303902,5280.3223,1.4760382,10.0351,0.38936156,-4.7144804,11.940362,1.1452962,4.026207,4.4218874,3.388526
0.64618313,3787.1875,0.07850589,10.362538,-2.5445817,5.735372,-1.5064752,-6.442875,6.176509,3.8570213,4.398127
0.6293058,5155.1396,0.09111783,10.249042,-2.3956017,-2.1837802,4.247772,-5.5880675,5.113035,4.3488326,4.3240037
0.62491447,5479.786,0.25565904,10.220378,-1.3639106,-3.5367782,3.295576,-7.0456223,5.3546124,4.053139,4.011061
0.63205415,4801.266,0.23684497,10.31739,-1.4403495,1.1893004,0.72782123,-5.2904906,5.185585,4.4472384,3.6348748
0.5943464,5229.1416,0.3155656,10.445676,-1.1533887,14.794299,10.053812,-2.2861981,4.8617663,4.034184,3.9481554
0.62259406,4824.1143,0.0006161758,10.359178,-7.3919783,4.0256543,0.92201674,-5.1684537,5.625508,4.5389237,5.161898
0.6365331,4604.917,0.017992284,10.294186,-4.0178123,0.005062497,0.28158763,-4.7252307,4.1271935,3.5078719,4.228341
0.6467024,4031.8,0.19935098,10.264916,-1.6126883,-0.74804044,1.8110964,-1.2021329,5.626125,4.2045736,4.7189713
0.6524364,4152.0615,0.8519601,10.145494,-0.16021556,1.3765254,4.704951,-2.7583544,5.617584,4.526986,4.644454
0.64181113,4720.9443,0.123059094,10.151021,-2.0950906,-6.238559,3.9069052,-2.8878622,5.089758,4.5212464,3.256727
0.6525036,4627.706,0.2810868,10.13087,-1.2690917,-9.334892,1.6778338,-2.8233385,5.4035015,3.7328691,3.899008
0.6095136,4846.321,0.05755472,10.374674,-2.855019,7.893155,10.705608,1.340564,5.229109,5.0598536,3.854902
0.6007557,4755.2705,0.12449679,10.443288,-2.0834754,14.249587,11.050058,1.8858049,5.1180367,4.1049776,3.6342509
0.60993916,5126.6846,0.7565173,10.356411,-0.2790299,6.791796,10.052077,-1.4344774,4.730754,4.0007315,3.883402
0.63448226,4769.445,4.4068718e-05,10.152435,-10.02976,2.6426113,9.7169695,2.4993787,5.181653,5.665167,4.225997
0.67143124,3974.4526,6.874112,10.185316,1.9277625,-5.143065,-1.6488228,-8.498784,5.918467,3.541479,3.8738248
0.66598356,3883.7078,0.04835385,10.066543,-3.0292094,-2.36385,4.9448285,-1.0108488,4.294927,4.1471095,3.4967244
0.631933,4718.1494,0.019254783,10.21104,-3.9499958,1.7447294,8.778088,2.5063152,6.375868,4.4238,3.395238
0.6296967,4676.9883,0.00767029,10.151129,-4.870401,6.0244436,13.921079,7.066301,4.8544188,5.265983,4.4314294
0.6312697,4557.971,0.013726102,10.180334,-4.288456,4.3834443,13.465436,7.0597763,5.074721,4.587099,4.4874864
0.6367004,4340.0576,0.053073484,10.392632,-2.9360778,2.2534308,-5.947044,-9.872754,4.777815,4.663538,4.493854
0.64105594,4226.5693,0.10438052,10.295676,-2.2597122,4.4558682,1.8026782,-3.0695758,4.9416647,4.5815897,3.602654
0.63720727,4296.409,0.002998468,10.290612,-5.8096538,3.3402343,5.2560043,-0.4471351,5.25796,4.4875402,3.5722294
0.6134902,5159.3716,2.6240487,10.410496,0.9647184,6.595293,2.7624571,-6.1399865,6.0999427,3.398454,5.5819316
0.6142889,5027.325,2.3113046,10.39429,0.83781207,6.241513,4.9015937,-6.1911035,6.112605,3.4274209,5.2598934
0.60004354,4557.9185,0.004299876,10.552559,-5.449169,16.550737,1.1199986,-6.0976696,5.2491317,5.5173416,3.0074766
0.60774976,4447.623,0.02088039,10.546396,-3.868945,8.323933,1.6303803,-9.170561,6.5019097,4.8556476,4.3382545
0.6199741,5219.255,0.0057865237,10.313393,-5.1522236,0.646549,6.600669,-6.8501625,5.3222904,4.968382,3.6820483
0.65362215,3844.7046,0.4295145,10.317775,-0.8450998,-0.5397449,-1.7359009,-7.8828087,6.2252264,3.9175096,4.612844
0.64029694,3964.196,0.035163175,10.335816,-3.347756,6.9138136,2.3654332,-1.2471454,4.5204563,4.758104,3.3565364
0.62068594,4919.587,0.6654049,10.396718,-0.40735948,4.53504,-0.5559173,-8.425806,5.397103,4.2486544,2.720293
0.61693573,4928.5264,0.63976365,10.436199,-0.44665644,3.5026677,-0.79048747,-7.3834653,5.400886,4.201126,2.7265816
0.62214315,3873.6204,0.038094807,10.447144,-3.2676773,16.152514,5.3753986,-0.4722847,4.932464,5.104992,3.923712
0.6200808,4679.476,4.2405586,10.430562,1.444695,7.678191,1.8721569,-6.0662937,5.535251,4.740032,4.034753
0.6227432,4928.5903,0.0054654144,10.268042,-5.2093153,3.1788752,8.939789,-0.9799435,4.550882,3.8990304,3.2008362
0.5993701,6289.2607,4.228965,10.283472,1.4419572,6.4291277,10.43878,-9.929825,5.539954,4.637222,4.499625
0.61585426,5897.0386,0.008329865,10.292327,-4.787908,0.8250383,3.5566556,-10.019705,4.391241,3.9460874,4.737082
0.6420022,3748.7961,1.28633,10.358112,0.25179324,6.319318,2.3934243,-1.2766964,6.140739,4.1571484,2.8773084
0.63996136,4027.1106,0.38945368,10.3323765,-0.94301033,6.9470963,1.3599954,-1.4473437,6.159084,4.4632363,2.8441381
0.63846713,4087.1511,0.08210213,10.305293,-2.4997914,5.7025924,5.042043,0.29350117,6.2805505,4.19971,2.9499512
0.6397698,3744.416,0.017611172,10.3545,-4.039222,6.4345965,5.1382008,-1.3341649,6.14539,4.042292,2.9891315
0.627177,5393.421,0.0021359469,9.9426155,-6.148845,-1.4512578,16.01546,4.2741876,4.6192846,4.998393,3.977235
0.62586,5350.8696,0.0034236233,9.953669,-5.677056,-2.8270247,15.211708,5.0968437,4.5266023,4.8831654,4.1440487
0.626076,5051.2524,0.0011437365,10.386076,-6.7734547,-0.9370578,-3.3418531,-12.18387,4.1252265,4.747979,4.150634
0.63986266,4582.6514,0.0028106617,10.312794,-5.8743353,-4.2583284,-5.4157767,-9.668959,4.8130207,4.170842,4.0869346
0.6561563,4179.6514,0.018445168,10.283369,-3.9929528,-3.271139,-4.806633,-10.5283375,4.7628884,4.028745,3.8216162
0.6422463,4726.618,0.02010959,10.324414,-3.9065585,-9.768164,-9.292375,-11.024944,5.0314445,4.606994,4.618751
0.63783914,4433.5034,0.12001135,10.39677,-2.120169,-2.2781904,-5.7825704,-12.816233,5.5207195,4.7302437,3.842915
0.63107926,4649.608,0.4511421,10.349467,-0.7959729,-0.111125864,-3.7143805,-4.710625,5.012915,5.633147,3.2176456
0.63583845,4188.2446,0.102785796,10.378629,-2.275108,5.232754,1.4960083,-6.8154163,4.731242,5.269272,3.4352906
0.6285932,4473.0806,0.05120483,10.364093,-2.9719214,3.8945892,-0.5733274,-1.5551755,5.2071548,4.749923,3.5675592
0.6330687,4565.4326,0.05929371,10.351613,-2.825252,1.8130268,0.18440618,-9.369917,4.9644403,4.673656,4.0592265
0.62849396,4946.0693,0.06412136,10.242057,-2.7469778,0.6335833,9.362677,-3.7248497,5.829741,4.5424423,4.065821
0.6375062,4235.976,0.00918598,10.355974,-4.690077,6.874949,-0.7799107,-8.266662,5.4943576,4.080455,4.375353
0.6400294,5013.6685,5.508155,10.188016,1.7062297,-3.195349,0.6373457,-8.766681,4.5251665,5.3426976,3.684216
0.63142943,4213.1377,0.0002216002,10.396714,-8.414636,7.2620134,0.6803923,-8.25456,5.5866976,3.8439515,3.573868
0.6431014,3759.4739,0.00017134425,10.381117,-8.671836,5.8046784,-3.2236693,-3.6125178,5.4506583,3.6478226,3.7865384
0.60890514,5471.838,11.640837,10.38884,2.4545193,7.891325,9.90397,-11.416194,5.050804,5.5449014,4.233702
0.638542,4739.513,0.005083087,10.197293,-5.2818365,0.72799766,2.5130413,-3.81318,5.920972,3.5051126,4.015594
0.6364022,4373.793,1.8567916,10.314847,0.61885005,0.19670226,3.156106,-1.6897129,5.4855466,5.2652802,3.2484016
0.636252,4659.4834,1.6135379,10.289581,0.47842923,4.2290525,3.1462367,-5.4442115,5.3993855,4.2783213,3.2923043
0.63622737,4450.793,0.099228695,10.283094,-2.310328,3.0263999,4.4347234,-1.9298582,4.965513,5.127063,3.7080367
0.62227106,4820.4473,0.651739,10.355618,-0.42811108,3.7984252,2.3506265,-5.3682847,5.536939,4.181488,4.498205
0.630293,4912.2495,0.02433305,10.232314,-3.7159197,0.78687346,3.4677649,-2.627643,5.083994,4.608923,3.1546307
0.6249482,4783.331,0.009692156,10.300338,-4.6364384,6.3285837,6.0676246,0.9906195,5.598378,3.2045166,2.9069293
0.6188977,5381.0063,0.020076774,10.330931,-3.9081917,1.4214246,3.7804346,-7.0102262,5.5557523,4.3036113,3.5561829
0.62566185,5786.5435,0.054297045,10.079358,-2.9132855,-7.2358785,8.892608,-3.461755,5.378651,5.7901826,4.1847253
0.63389933,4798.1924,0.03900338,10.258375,-3.244107,-1.4675864,1.4034871,-5.63735,5.224314,3.3553698,3.5149703
0.6310492,5028.334,0.08316687,10.24008,-2.4869063,-2.6948514,5.566923,-3.8194242,5.05361,4.1241894,3.0614429
0.63985384,4545.1904,0.0471353,10.251031,-3.054733,0.08400932,1.2141913,-3.676361,4.4394064,4.507934,2.9718463
0.6311203,5022.777,0.19866452,10.213477,-1.6161377,-1.9218564,5.481162,-1.2752808,4.199521,4.9685335,3.5044193
0.61537915,5021.5146,0.00403589,10.4134445,-5.5125284,5.0954494,2.2525413,-8.273098,5.920659,3.708221,4.093975
0.62010574,5388.089,17.894543,10.134824,2.8844957,-0.14152868,13.653451,-6.2482677,4.321054,6.005104,3.255915
0.6022794,6635.5537,0.0058762804,10.151656,-5.1368313,0.45541713,16.335775,-10.327195,6.043847,3.583968,5.518138
0.62493193,5020.292,0.035165355,10.261618,-3.347694,2.7322438,8.47027,-4.9526668,4.226207,4.8240747,4.4559436
0.61260283,5336.4727,0.08748461,10.324061,-2.4362924,4.7137423,4.2054195,-2.7036405,4.3834214,4.9462,3.5472786
0.6215807,5136.4253,0.034275692,10.300761,-3.373319,3.6948771,6.9462366,-6.0458097,4.7828355,4.7438307,3.2493029
0.6159901,4518.6626,2.5489056,10.40471,0.9356641,9.148502,8.485999,-0.9569262,4.9404545,4.641243,3.7834797
0.6247362,5533.3506,0.029470285,10.264387,-3.5243728,-0.9578344,2.4956934,-8.394238,5.8901854,3.7253573,3.4258237
0.6322571,5175.2246,0.10819489,10.276357,-2.2238212,-2.9323506,-2.8200336,-9.647759,5.2710867,5.7614965,3.4624188
0.61057127,4986.2827,0.0014747721,10.35861,-6.519252,9.610541,9.695123,0.13888365,4.7132964,3.187737,4.292407
0.6022136,5090.07,0.07630745,10.442326,-2.5729847,12.608876,6.2733026,-4.0639105,5.1780763,4.6214323,4.223931
0.6847874,3650.929,0.63896567,10.061349,-0.4479046,-8.654461,-4.6976867,-10.304718,5.485542,4.1415477,3.6326137
0.6253935,4332.2993,0.013075729,10.318001,-4.3369975,9.230896,9.705973,3.5435448,4.8288407,4.1827693,4.518482
0.6227412,3974.1165,1.6593597,10.397616,0.5064318,13.630993,10.969091,4.590155,5.2541895,3.1216998,3.739853
0.6146912,5648.665,0.0068306997,10.275808,-4.986328,1.4425765,6.225549,-6.2511024,5.053293,5.1854353,3.455809
0.6153232,5566.7275,0.0599237,10.2856,-2.8146832,3.1705952,6.709194,-5.9332848,5.124302,4.8861146,3.1963658
0.6168407,5635.202,0.1352715,10.280968,-2.0004714,1.7322588,6.2143545,-7.5943594,5.2096434,5.149564,2.8095024
0.62066936,5107.628,0.0038034746,10.348524,-5.5718403,2.0731223,1.9502594,-6.51267,6.126257,5.059724,2.5346677
0.6403955,4497.4565,0.017215807,10.305559,-4.0619273,3.1989803,-3.8811839,-7.7662344,5.2091184,4.19325,6.7203126
0.64466953,4283.662,1.7426946,10.260112,0.55543256,2.070564,2.5841463,-3.119869,6.615078,3.6061072,2.801594
0.62950075,3874.0645,1.6660433,10.448707,0.51045156,9.806889,3.441511,-4.5541735,5.739364,4.640169,4.192651
0.6374694,3930.1616,0.14160746,10.384065,-1.9546964,8.200732,-0.510419,-3.9321795,5.1141877,3.9808347,3.7388043
0.63989055,4033.4675,0.3266955,10.348198,-1.1187267,6.261658,2.52735,-4.589163,4.961094,3.7940564,3.2032642
0.64484507,3796.1372,0.7418448,10.331398,-0.2986153,7.73784,1.7068439,-1.2403845,4.855666,3.8863213,3.0426648
0.6714901,3534.739,0.9239899,10.042181,-0.07905415,0.21489568,8.75147,3.5690408,4.5948315,4.4115057,3.8595686
0.66674244,3715.1426,0.8551507,10.008147,-0.15647756,1.3401952,9.361713,3.8423057,4.7027445,4.382547,4.109049
0.64118737,4787.12,0.13552612,10.24356,-1.9985908,-3.1551163,-0.16490437,-6.203258,6.0258694,4.1062593,3.60258
0.5929885,5279.521,0.0075311884,10.495393,-4.8887024,13.875987,9.692997,-6.0740104,4.5703773,4.1790595,4.634676
0.59027195,5120.9834,0.14333162,10.569045,-1.9425943,14.9613495,2.166156,-10.315576,5.4051595,3.6061378,3.554477
0.6223786,4283.6963,0.018408155,10.433085,-3.9949615,9.950091,3.3004599,-3.69631,4.285052,4.7863984,3.7828288
0.62823224,4397.7837,0.0010130587,10.405785,-6.894781,4.624978,-1.7800919,-4.3814535,5.0925255,4.3166,4.235415
0.61681056,5759.088,0.014071092,10.188311,-4.263633,0.42576003,11.791819,-2.722264,5.9316807,4.4184923,4.3321533
0.62974995,4739.646,1.9558576,10.260098,0.67082876,4.421711,6.481453,0.26580587,5.115675,4.1652455,3.2884483
0.6348619,4515.452,0.02367489,10.245093,-3.7433403,3.8543897,3.3675618,0.3608754,4.625723,5.3422046,4.1394005
0.63371015,4892.3994,0.40840292,10.194515,-0.895501,-3.5119736,6.647001,-0.66339916,5.496523,3.0357745,4.2497625
0.6142595,5365.6436,0.04554028,10.266766,-3.089158,4.842911,9.921001,-2.4778957,5.299174,3.5508592,3.9271262
0.6295575,4880.038,0.34773165,10.163677,-1.0563242,1.6537217,12.605726,1.3546351,4.238603,5.6878166,4.2741175
0.62300956,5540.414,0.08735486,10.06874,-2.4377766,-2.4503968,11.423543,2.408233,3.9547796,5.0521674,4.3263664
0.62843025,5792.913,1.1866472,10.236429,0.17113183,-3.981223,-3.0718312,-13.484396,6.094062,4.4427814,3.8751712
0.6431995,5731.9385,0.006301326,10.030384,-5.066995,-16.355778,-4.6887426,-11.910559,6.7035637,5.6022425,3.256402
0.62736124,4202.9053,0.010810067,10.380931,-4.5272775,7.131199,5.3977547,-0.4333452,4.8662624,3.2721183,5.0487423
0.6306388,4507.9507,0.011242508,10.302348,-4.4880533,6.1824155,5.131093,-1.0221769,4.9604554,3.8530931,4.5757303
0.61329347,5668.769,0.088381626,10.229231,-2.4260912,-0.014873893,11.097049,-2.7729278,5.501595,4.642208,3.3824234
0.61951435,5195.5894,0.0052955593,10.233492,-5.2408867,5.3974304,10.0933275,0.3352226,4.937335,4.1471214,3.6406064
0.62655216,4971.1846,0.014878379,10.25905,-4.207846,0.24164982,7.494244,-1.7364395,4.660102,4.0220823,3.8109398
0.63408995,4905.7324,0.3056761,10.2076025,-1.1852292,1.0695901,6.4414597,-0.37337363,5.5754776,4.0623193,4.4620605
0.6196011,6079.3496,0.189888,9.899395,-1.6613208,-5.4618926,16.728348,0.76752406,5.546376,3.5835667,3.3355112
0.6169737,6364.62,0.8721137,10.121257,-0.13683546,-3.1754653,10.025717,-10.965627,4.7138166,3.2342274,3.808422
0.62840724,5487.861,0.20639768,10.148835,-1.5779505,-3.0869298,7.2124624,-6.7915344,4.7694197,4.252021,3.736895
0.6206537,5310.199,0.250267,10.189259,-1.385227,3.6480875,12.387869,0.3520731,5.185067,3.5273998,3.7523184
0.6286146,4804.354,0.015223674,10.3971615,-4.1849036,-0.6989853,-2.6333098,-10.485773,5.492846,5.3225164,3.9369977
0.6351856,4670.2554,0.0027970793,10.323766,-5.8791795,1.4538189,-2.1184762,-7.592461,6.6246157,4.66282,4.022749
0.64655167,4764.626,0.04974369,10.212169,-3.0008717,-5.703576,-1.9311014,-8.354401,5.394005,4.324754,3.9617364
0.6464776,4669.3706,0.1658829,10.202682,-1.7964731,-7.719497,-0.018803965,-4.3573103,4.3731627,4.0514154,3.209771
0.6327015,5248.8545,0.0049656807,10.210544,-5.305205,-3.6787963,6.264441,-4.8802066,7.0630345,4.6320863,4.738267
0.6121175,5639.52,1.3024783,10.261247,0.26426885,3.9871075,10.3769865,-1.1336697,4.931899,3.8973975,3.813082
0.6090847,5964.388,9.156696,10.254363,2.2144854,2.1144173,9.067205,-11.064842,5.6656175,5.2651677,3.5909977
0.6118509,5773.4526,0.75044,10.236386,-0.28709555,3.3773608,9.24348,-6.626457,6.237023,5.021323,3.716338
0.6201997,5404.014,0.05552355,10.279523,-2.890948,1.9704803,4.8357034,-5.6105037,4.0813446,4.156118,4.008794
0.643531,4147.968,0.46382034,10.312204,-0.76825804,1.4840777,-0.60761,-2.6528616,5.9699264,4.469647,3.4412482
0.6393565,4316.3276,0.006102483,10.269903,-5.0990596,2.7859085,4.505225,-3.2746623,5.387175,3.8094764,4.3249106
0.6461704,4290.94,0.16652302,10.211609,-1.7926217,-0.39664719,2.620392,0.76738006,5.5372353,3.948989,4.0442705
0.61469185,5612.9697,0.1570766,10.173241,-1.8510218,0.9885554,12.227391,3.3527822,5.095291,5.0526013,3.881463
0.6210906,5236.602,0.06711098,10.227144,-2.7014077,2.0167222,11.39181,-2.68026,5.807917,4.6220636,3.988965
0.6245106,5250.1006,0.05727524,10.223037,-2.859887,2.5579255,10.540409,-3.4372978,5.624139,4.5595274,3.9947007
0.63018185,4532.857,0.17193699,10.321657,-1.7606273,1.8626493,1.4959159,-0.3579178,5.909825,4.1958675,3.9791243
0.6326452,4451.448,0.043497484,10.410675,-3.1350522,0.4398619,-3.5002544,-10.671331,4.696741,4.722253,3.868827
