x1,x2,x3,x4,log_x3,b21,b32,b43,s21,s32,s43
0.2782811,6782.573,0.027491806,8.70501,-3.5938673,-0.6721054,1.6791984,-0.90600526,2.6905346,1.0543841,1.0333526
0.4373529,5029.7124,2.2314157,9.509019,0.8026362,1.3087336,-2.016927,-0.28654608,2.5539286,4.0074205,0.029463286
0.32117715,4203.7266,1.3772166,8.98761,0.32006449,1.5188752,-0.2684778,-2.0684612,1.6332057,0.9502125,1.9533466
0.27902403,5640.038,0.14045472,8.313271,-1.9628701,-0.9885225,0.51145595,-0.6070463,1.8533452,0.24847327,1.6472722
0.29731846,3844.1633,3.080451,8.804105,1.125076,0.2225324,0.580801,0.61781317,1.1151023,2.322621,1.7226882
0.52955353,4807.837,2.7793474,9.903054,1.0222162,1.7802471,-1.2894742,0.8140148,0.14633526,2.118707,2.4811792
0.27763855,6600.411,0.77152485,8.261238,-0.2593864,-0.26638398,0.14489117,-0.9504667,0.492102,0.18922949,0.5564854
0.2930354,4763.7705,3.4651098,8.271863,1.2427443,-1.0859537,-0.44762486,0.58162993,0.6565257,0.22993225,0.98896325
0.43505135,5727.8594,0.0062986766,9.446097,-5.0674157,-0.022175187,-0.71885383,-0.16445841,0.27355337,0.86326313,0.58552855
0.47969624,5957.736,0.15091054,9.660119,-1.8910681,-0.27452934,-0.58274275,0.5055363,1.331591,0.6667723,2.6952016
0.28780997,4386.9033,1.1775477,8.519473,0.16343406,0.25953752,0.5502103,-2.6373684,2.675909,2.0866966,1.5434178
0.4044383,4547.5664,0.22656804,9.359789,-1.48471,0.46719086,0.6410129,-0.93993574,0.21070969,1.1784803,1.7461057
0.46147192,4219.1753,0.26621678,9.334665,-1.3234444,0.08307241,-0.063717745,-0.6354692,0.24178973,0.05013187,1.8072269
0.46041185,3274.4224,3.733301,9.652741,1.3172928,1.7908283,-1.8988686,-0.83565456,1.0805022,2.426573,0.44840246
0.32995048,5357.4346,0.9208836,9.190998,-0.08242165,0.047620226,-0.014783358,-0.2321929,2.3278377,2.8482797,1.1701014
0.28982043,6686.258,20.13401,9.253409,3.0024104,1.1747324,-0.6238562,-1.1466037,1.0606886,1.2035879,1.2420181
0.31854513,6198.2573,0.0010543249,8.862607,-6.8548546,-0.34383813,1.5039963,1.4634726,1.3643653,0.802416,1.3126426
0.33079854,5721.8047,0.5503813,8.749752,-0.597144,-0.5698133,-0.7336822,-0.97285926,1.0134201,1.4429618,1.6736606
0.3909213,3653.504,0.15984114,9.313613,-1.8335749,0.6612283,-0.6691192,-0.43763167,1.3174633,3.1604302,0.35781685
0.5138477,3891.4878,0.8009714,9.666515,-0.22193007,0.62610674,-1.3573238,-1.9835236,0.6764669,0.9489649,2.2361338
0.33157408,4826.13,0.14275675,8.980079,-1.9466132,0.42566606,1.3930957,0.6704222,2.4061472,0.6464923,2.5931294
0.18633293,4677.014,2.3344028,8.618436,0.8477561,-0.42096913,-0.2125335,0.57430285,1.9742899,2.666798,2.9273164
0.54805726,3918.6733,0.031999126,9.991169,-3.4420466,0.6633458,0.71804446,0.30379725,0.64200485,1.2731318,1.3326943
0.42058128,5731.703,1.3975915,9.402359,0.33475038,-0.57431954,-0.230418,-1.2720499,0.034916244,0.27872968,2.056235
0.46713772,4522.952,0.020456582,9.767745,-3.8894506,-1.1505096,-0.080456376,-0.14932019,0.468326,1.9415914,1.9653919
0.474427,3915.3215,7.6873493,9.672496,2.039576,2.5996146,-1.2900187,0.08896526,0.8046182,1.3513223,1.0438105
0.32009855,4963.4736,3.6268938,9.102137,1.2883766,-0.77473146,-0.33887544,-0.22186549,2.4016995,0.51598996,0.49045032
0.30396333,4831.48,0.39038318,9.02626,-0.9406265,-0.42034334,-0.9767162,0.43377185,0.18954302,1.776456,0.08763235
0.47659492,5323.2188,0.28303802,9.477652,-1.262174,-0.4906053,-1.2623466,0.0035795674,0.8880353,0.24683888,0.7980233
0.4639098,5496.303,0.42635727,9.866699,-0.85247767,1.0942075,-0.62938595,-0.4940118,1.1199269,0.6717831,0.13975196
0.53820145,4069.3325,0.17507064,10.325773,-1.7425658,-0.37792593,-0.2579631,-0.6561133,0.8276327,2.8097305,0.7643695
0.4374661,5541.247,7.9125733,9.2375,2.068453,-2.4919748,1.6200804,0.56937456,1.38263,1.8789939,0.443144
0.40965223,5920.3184,0.0038842675,9.316306,-5.550821,0.677503,0.33479968,-0.6935523,0.7730124,0.52840054,1.2976202
0.16837977,5044.0415,0.07614492,8.172374,-2.5751169,-1.1706036,-1.7121186,1.580699,1.990854,1.0611923,1.8635416
0.35466963,5277.876,0.17250411,8.457228,-1.7573342,-0.28940877,-0.87517464,-2.3066883,2.0180082,1.6247635,1.5365338
0.58041096,3525.0872,0.09859662,10.035561,-2.3167183,-0.11553055,0.8837802,0.6274138,0.56271833,0.93927896,2.7728705
0.2996658,4832.3667,0.4130247,8.556622,-0.8842479,0.6804839,1.7704569,0.97724706,1.5483512,2.0651264,4.3335137
0.45300138,5412.829,0.36261415,8.947161,-1.014416,-0.40032366,-1.1347029,-1.188737,2.0540662,1.5266838,0.628547
0.47752786,4182.8184,0.006673358,9.448572,-5.009632,1.005918,-0.0052187243,-0.97361636,3.5605762,1.0801121,1.4488667
0.5910732,4824.5933,2.1223488,10.158405,0.7525234,0.3789292,-1.9737934,-0.29399475,1.7412843,0.17766303,1.4746912
0.43541613,5123.0566,0.13082153,9.645258,-2.0339212,0.45332703,0.024692336,0.22507395,1.7103479,0.8270587,3.7446845
0.33816206,5050.241,5.7656937,8.676377,1.7519255,-0.91551596,1.4670707,-0.7243787,1.722417,1.0983939,1.7785195
0.4278644,3220.4048,0.9911883,9.297416,-0.008850788,-1.0966905,0.14857101,0.2944361,2.0217102,0.727058,0.27576396
0.539582,3597.859,6.773385,9.998111,1.913001,0.18440188,1.1432809,0.26856965,1.1090113,1.4207145,0.41987154
0.3152398,4592.3735,1.3225243,8.584209,0.2795423,-0.35016686,-0.8535876,-0.7440794,1.2821063,0.7711694,0.09190684
0.44260675,3861.8228,0.015200287,9.526971,-4.186441,1.0870484,0.6447012,0.03186166,2.2494419,0.5867714,0.4114526
0.36615598,5103.137,0.71105576,9.273648,-0.3410045,0.2485804,-2.268108,-2.773374,2.9814963,1.7050197,0.07047703
0.41787693,3128.827,0.25205025,9.475666,-1.3781269,-0.7044151,-0.08534471,0.64281464,0.94165933,0.36719665,0.71779585
0.4929273,6368.0034,6.821773,9.286814,1.9201194,-1.8928446,-1.3430663,-0.64807844,1.2262206,1.9726933,0.49813253
0.37136453,4153.193,4.349477,9.065308,1.4700556,-0.17982271,-0.27094075,1.7264239,1.2765852,2.8809783,1.8929921
0.46467704,4893.591,0.78107643,9.969561,-0.24708231,1.147777,-0.55452883,1.3545129,2.3930182,0.049869962,1.0629534
0.2574585,6850.0127,2.5143173,8.3881035,0.9220013,0.866786,-1.7686442,-1.0168617,1.0033376,1.5785815,0.3589011
0.5019147,4798.9336,2.9035182,9.727063,1.0659232,-0.8950394,0.9253131,1.1445547,2.3063176,0.39038277,0.17555684
0.38505524,6639.4,5.6964846,8.922894,1.7398492,-1.0571164,0.23174459,1.374834,0.22564563,0.3938571,0.30528507
0.5421494,4069.4993,3.1299412,10.1881895,1.1410142,-0.55455184,0.7362684,2.2809207,0.5312804,1.1238002,0.31688458
0.32714757,6236.3633,1.0666555,8.684749,0.064528055,0.16007258,0.6371645,0.21149215,1.6749816,1.601985,0.6421635
0.21660021,5556.6387,0.20674048,7.5757184,-1.576291,-0.8939614,-1.6934677,1.6974546,1.8396782,0.24235055,0.04682833
0.44698885,4948.583,0.099094436,9.504802,-2.311682,-2.0113933,-1.9176694,0.04522774,0.05080077,3.2650938,0.9330162
0.42426908,5850.2515,0.82815456,9.056517,-0.18855551,1.3359864,0.81382835,-0.55652916,1.9835497,0.21593747,0.029309288
0.19584452,5478.876,0.5481254,7.7415,-0.60125124,2.1347954,2.263029,-0.26183492,0.062566906,1.2475926,0.850977
0.35500047,5694.672,0.010242743,8.8640585,-4.581186,0.30981407,0.63196427,0.32406053,1.5429564,0.8922526,0.22527663
0.339002,4928.52,2.2403412,8.739124,0.80662817,0.87940073,0.14337425,-0.018412052,3.6902509,1.2715762,0.7456463
0.63411516,5151.292,0.3107062,9.9515,-1.1689075,0.008896762,0.59432054,0.8604966,2.4187763,0.15244381,0.59877574
0.45514497,4780.915,0.009818157,9.775835,-4.623522,-0.61538243,-0.071623325,-0.39623943,2.0809486,0.75329727,2.3353052
0.5871014,4871.88,2.0811892,9.972288,0.7329395,-0.40986878,1.8260139,0.07660101,0.6733958,0.16558196,1.1102393
0.328133,5368.9805,3.0234313,9.383034,1.1063924,-0.35713857,0.3103063,0.10682008,0.013577554,1.5377913,2.2167594
0.38903627,5217.6455,0.028959982,8.97697,-3.5418403,-1.0456203,0.18314554,-0.011157847,0.4627302,3.2884808,0.9730698
0.41255277,3181.9539,0.2006916,9.01919,-1.6059859,0.04977992,-0.5574378,-0.75246125,0.11588155,0.3123664,1.5323424
0.4273953,5799.8506,0.015775515,9.092664,-4.1492963,-1.4705521,0.24728222,-0.40224746,0.36508286,0.9966779,1.0340983
0.5906637,3719.1172,0.09815576,10.370076,-2.3211997,-0.6604478,0.713641,-1.4385557,0.32811797,2.6312072,0.5835002
0.425223,5921.9775,0.028304176,9.623246,-3.564746,1.8395991,-0.40834084,-1.0079398,1.1899699,1.1797385,0.9388728
0.28357115,6197.657,0.056523282,8.321357,-2.8731027,0.29433283,0.674993,-0.34042844,2.55717,0.37282738,1.0953028
0.30513602,3289.729,0.71035665,8.57721,-0.34198812,-0.8673833,1.5511597,-1.1858649,1.270494,0.29297706,0.16685869
0.5217929,4588.241,0.40843838,9.667019,-0.8954142,0.9746064,1.5209696,-0.77034676,3.073148,0.276425,0.8315543
0.49077812,4799.5415,0.4537229,9.547731,-0.79026866,0.34879133,-1.6499912,1.437055,1.6682183,1.5529866,0.75603175
0.39284652,3362.1265,5.3884606,9.50457,1.6842598,-0.9507587,-0.05417767,-0.7799382,0.2526903,0.8280754,0.13311961
0.24216297,5235.997,0.21509007,8.910159,-1.5366985,-1.4544672,-0.35468027,0.51386863,1.8914286,2.4108415,0.22878537
0.5562206,5320.2124,14.907039,10.231282,2.7018335,-0.22487701,-0.5324874,-0.44657308,1.420133,0.5926926,0.12484631
0.3674808,4127.156,1.5608692,9.162868,0.44524288,-0.88820755,-0.113133386,1.0677363,0.27250367,0.08177217,0.41923434
0.34423375,5982.419,0.12766312,8.783623,-2.0583603,0.8219956,-1.2423201,0.8780126,1.422849,1.1919675,2.2143104
0.5149621,6951.6914,0.0034474623,9.150668,-5.670117,1.8045431,-2.188717,-1.7486008,1.2176223,0.9162514,0.83476645
0.5374136,4488.3823,0.8899903,9.825701,-0.116544664,0.14384554,-0.23525517,-0.56152904,0.49178746,0.38618934,1.9533219
0.5579363,2964.938,0.029500028,10.2775755,-3.523364,-0.99557555,-0.6328119,1.4747494,0.82592636,1.7680153,1.6817758
0.38401276,5742.6953,9.314399,8.997522,2.2315614,-0.5021575,-1.9125587,-0.029037906,0.5523225,0.44643876,0.3532224
0.39047253,6014.3247,0.11360063,8.978087,-2.1750662,-0.479083,-0.50799835,-0.37692675,0.7725372,0.92185944,2.1843321
0.37637767,4938.2056,0.047017686,9.256856,-3.0572314,0.98015106,1.0660906,-0.41121852,2.6841276,0.6400595,0.44657812
0.3215821,6978.829,0.41855988,8.640734,-0.8709353,-1.6889548,0.20740415,1.4686908,0.6765299,2.848787,1.3604727
0.17527369,4185.7646,14.980255,7.929099,2.706733,-1.0379909,0.67952037,-0.35582924,0.4518195,0.5736328,0.3116141
0.25371832,4007.4507,0.07191734,8.5668745,-2.632238,-0.19471122,-0.19737078,-1.0837868,0.32532322,0.10874696,0.65886736
0.45100027,6023.925,0.1772309,9.591258,-1.7303019,1.1931719,-1.1755762,1.6695684,0.048318963,1.592795,0.319156
0.34894052,5914.9346,0.036387715,9.024305,-3.313524,-0.46812934,0.61202055,0.88377506,1.1057847,0.9575247,0.79667324
0.30622172,3886.1394,1.261543,8.980252,0.23233564,-0.05689,-0.37122688,-0.2927725,2.7511065,0.87540174,1.137771
0.42959955,5710.1006,0.28464398,8.838543,-1.2565161,-0.38627836,-0.8156009,-0.6415412,0.108068615,2.0281928,1.9285105
0.35986978,4295.332,8.4911995,9.558724,2.1390302,0.7203123,1.6132087,-0.6126006,1.749843,0.18672517,2.1358967
0.37317684,6059.5674,0.07157956,8.403855,-2.6369457,-1.3476875,-1.1203274,0.32592452,2.387744,0.9637243,0.8857996
0.49672192,4014.937,0.0781057,9.654221,-2.5496922,-0.4968438,-0.17233549,0.77927953,0.8301001,0.32644,0.5734715
0.39675003,5972.109,0.12575226,9.258126,-2.0734415,0.54261714,1.7072701,1.9832022,0.010012076,0.9976791,1.3603178
0.42968768,4354.96,4.300874,8.855583,1.4588183,0.58426666,-0.0923262,-0.93431604,0.5706863,1.1770806,0.8138553
0.5299168,4280.8306,0.15275888,10.056824,-1.8788946,0.9368427,1.8868397,0.46609098,1.5046772,1.0193976,0.1528484
0.40113634,5975.1567,0.022589102,8.986798,-3.7902877,0.87569165,-0.16886179,0.06867382,0.80205685,1.3892667,2.0484319
0.352146,2857.8577,4.068853,9.082864,1.4033611,-0.36433652,-2.1343799,0.4500904,0.2035222,0.1561333,0.98198
0.30830848,5990.417,0.38306212,8.857675,-0.95955807,-0.58922327,-0.005941565,-1.3316685,1.6861652,1.0431447,2.5719428
0.398585,4291.5566,0.13824357,8.929582,-1.9787382,-0.64488715,-1.3526103,0.5731002,1.5420287,1.1021727,3.5463057
0.282351,4127.2505,0.8870088,8.905019,-0.1199004,0.62691945,-1.819898,-0.25783268,0.84610575,3.295485,0.7678992
0.56605715,3601.559,0.0075868806,10.162702,-4.881335,0.35536373,0.9887498,1.6167889,1.6449565,0.36671495,0.33583063
0.35294855,4481.617,0.68578684,8.664467,-0.3771884,-2.2158055,-1.1260338,1.0923579,1.4063487,0.12981658,1.8613365
0.3344219,4930.3823,0.5867122,9.177445,-0.53322095,0.37671295,0.62980694,0.1094873,0.46390763,1.0944358,2.2060103
0.48099455,4800.6646,25.620358,9.496071,3.2433872,-0.21349269,0.94764525,-1.3619512,0.54163647,3.2686503,0.81734115
0.42098066,3446.5066,5.1278443,9.5321245,1.6346854,-0.93625355,-1.2302712,-1.2978752,0.69996345,0.20298932,1.5646217
0.34421045,5186.8853,0.22677253,8.770903,-1.4838078,-0.7757028,0.97533166,0.4284485,0.6101549,1.9435103,1.0635948
0.46453288,5485.434,0.028042361,9.572882,-3.574039,-0.360582,-0.33771864,-0.31113747,2.1504002,0.030940693,0.7115846
0.50268555,5461.5996,0.24988666,9.91532,-1.3867478,-0.18557292,-1.7060759,2.1836197,2.5060759,3.2599063,2.301895
0.47908223,6382.9443,0.3205715,9.485899,-1.1376499,-0.4128788,0.45536187,-0.26714352,0.51958126,0.08562995,0.78391194
0.3888902,4956.8916,0.3282405,8.928033,-1.1140087,-0.8638434,0.86604404,0.5850941,0.705237,0.68760264,0.74213344
0.47424525,3740.8052,0.016336394,9.85158,-4.11436,0.8973815,-1.648879,-0.51284885,1.616159,2.2883098,1.3805362
0.45010883,4849.332,2.8961215,9.740482,1.0633725,0.72589433,-0.9151125,2.3421807,1.0132602,3.7965646,1.0750674
0.44586122,6484.747,0.12221412,9.433591,-2.1019807,0.8158861,-0.5237164,-0.22754285,0.62039775,1.3883022,0.026961101
0.3943579,4473.826,0.06258344,8.867567,-2.7712545,-0.97370136,-0.047235973,-0.35376367,1.1442667,0.644682,1.1281321
0.51482606,6911.0415,0.10127301,9.98462,-2.2899354,2.5650427,1.7284127,0.17784774,0.6667424,0.91340595,0.73411804
0.5213759,5333.7607,1.0341171,9.318323,0.033548012,-1.2219665,1.5636833,-0.43706676,2.0868735,0.14787354,3.7231328
0.17013024,5522.157,0.36917055,8.253251,-0.99649656,1.440235,1.3315972,0.18545422,0.29884046,0.86120737,1.6788847
0.43657166,2807.2002,0.9525159,9.355243,-0.048648454,0.030713353,-0.104660615,1.1685195,1.6009914,2.8520303,1.5162522
0.3983162,4869.2476,1.5838678,9.134936,0.45986986,1.3359163,-0.48151997,-1.7812368,0.9637645,3.1402302,0.8453271
0.30073592,7068.089,2.6478593,8.125503,0.97375154,0.5800729,-1.0157629,0.54102564,0.9787614,1.4054034,2.3842094
0.30988854,4274.0146,0.77981997,8.644456,-0.24869223,-1.5046998,-0.16449839,-1.5325646,0.75219405,1.7429836,2.5602067
0.507141,5272.4985,6.7153473,9.963799,1.9043956,-0.52988017,-1.0870547,1.2884207,0.48026755,2.16204,1.0932724
0.06600243,5954.0425,0.034115657,7.6382866,-3.3779988,0.04651309,-0.106560275,0.56405234,3.081721,0.9186601,1.1186726
0.39062405,5708.78,0.0208605,9.117797,-3.8698978,1.2846676,0.1963558,-1.2102947,0.72995085,0.048209317,1.5572718
0.21887587,6012.7144,0.45334542,8.371882,-0.7911009,-0.046731915,-2.0714195,0.61170167,1.0688227,0.060472183,2.5194044
0.63533866,4723.808,0.021584282,10.131752,-3.83579,-0.83119726,1.0625012,0.04529175,1.853602,1.3674694,1.9234346
0.37367135,5758.616,0.028366255,9.899498,-3.562555,0.55110604,-0.0047373297,0.581636,1.4261799,1.1380082,0.55114055
0.512983,5085.0903,0.010350132,9.629717,-4.570756,1.35996,1.7939668,-1.3341218,1.1227454,1.0317531,1.5853643
0.29887432,4647.589,0.1826798,8.6030245,-1.7000204,0.017753808,-1.469238,-0.6787558,0.098975,1.6681113,0.14123489
0.3277525,5989.4507,5.0601826,9.106463,1.6214026,0.38345355,-0.24587525,0.07118819,0.10509861,0.9673737,0.6276986
0.21740328,4786.9287,2.9650087,7.663638,1.08688,-0.0015564446,0.14893901,1.3185861,2.3490756,0.11562395,0.6554022
0.45479235,4706.56,3.5279927,9.12443,1.2607291,0.2484972,-2.3320925,1.2815185,1.3710957,1.1077316,0.49082956
0.34390107,4365.495,3.6982338,8.774413,1.3078554,1.061725,-0.16136192,-0.8593472,2.7631059,3.5239873,1.2980375
0.3640096,5107.3438,0.7480625,9.211201,-0.29026875,-1.0433172,0.39633492,1.7995359,1.5673213,1.8281326,3.3924868
0.5181602,4460.3945,0.028336126,9.692476,-3.5636177,0.027280634,1.2942048,-0.34158728,2.6974084,0.70987666,0.46100986
0.42261004,6628.3906,1.1216599,9.33125,0.11480966,-0.19535565,0.12109156,0.39293262,0.82309484,0.35685286,2.502663
0.4002306,5423.0557,0.021500057,9.144219,-3.8396997,-1.1445476,-1.5506272,0.034625415,0.26089305,0.0944938,0.64676505
0.45551792,4602.628,0.4589147,9.55335,-0.7788909,-1.5518036,-2.098394,-0.06093967,1.4426723,0.7467268,0.6482033
0.46835014,5048.8525,0.521686,10.247522,-0.65068936,-0.30661997,-3.0810628,-0.8352589,2.7596054,0.44909146,2.1172798
0.49170667,4864.76,0.41909716,9.327114,-0.8696525,0.73300594,-1.8226081,1.073226,0.7499245,0.63072747,0.4034235
0.4973142,3730.891,0.23157668,9.31325,-1.4628443,-0.030549973,1.1487532,-0.83331776,0.9546762,3.043162,1.3532455
0.50429064,4424.0625,0.19231567,9.981614,-1.6486171,-0.40934822,-0.41820365,0.2775014,0.12309002,1.1018689,2.0169983
0.32512856,5125.0713,0.6082352,8.517791,-0.49719363,1.2762321,-0.0012310366,-0.74052364,0.95237434,3.1957307,0.7814911
0.39492708,7593.9834,0.26169088,9.0517845,-1.3405913,-0.14806542,-0.37073454,-0.77098334,2.0298183,0.8616582,2.8620086
0.44899333,4651.554,5.8033104,9.564115,1.7584286,0.7000552,1.5208024,0.79939765,1.1558012,1.1894431,2.6850781
0.28213382,5727.616,0.1287742,8.767295,-2.0496948,0.08005513,1.384079,-1.5386003,0.3230416,2.044301,1.5216879
0.52191633,4879.796,0.07744089,9.580888,-2.5582404,-0.90242225,-1.4113711,-0.70202595,1.3579108,1.3725901,0.5209762
0.3520552,5208.6885,5.350819,8.675734,1.6772497,1.3554709,1.596441,1.0608097,0.005919097,0.8411968,2.5426626
0.4297364,4964.8237,0.3986645,9.413208,-0.91963506,-0.122340396,-0.19133902,0.36951262,1.2964661,2.4283247,0.22378853
0.48883736,6091.219,0.019669574,9.345103,-3.9286823,0.57234716,-0.53648514,-0.95019114,0.9433941,0.562291,0.3735888
0.36701262,4675.99,1.3351878,9.460294,0.28907195,0.43682536,-0.19577323,-0.9887154,1.1318402,2.3524394,2.176583
0.30579466,5843.784,0.4692227,8.466218,-0.7566778,0.6563692,-0.79726344,-1.225273,0.9571146,0.47426733,0.65448856
0.46266782,5462.747,0.17129777,9.108927,-1.7643518,0.4609228,-1.4594808,-1.194158,2.4819705,3.461762,2.4886088
0.3330388,5281.766,1.6192142,9.09485,0.48194098,-0.258991,0.20131151,0.7563128,0.24448736,1.6300777,2.197286
0.70396674,4808.673,0.040602937,10.920065,-3.2039149,0.98944473,-1.0660013,0.39135593,1.0490178,0.6002961,2.7257547
0.4699103,5125.8916,0.010761573,9.602501,-4.5317736,0.30159685,1.1839298,0.35959312,0.54652447,1.7854527,2.2242703
0.4346449,4912.1357,1.040122,9.363036,0.039338063,1.933362,-0.30823955,-0.6700427,0.20801759,1.4019842,1.8966646
0.5243563,5100.1553,2.093508,10.201897,0.7388412,1.2276849,0.21877347,-1.8806164,0.5849305,2.209008,0.4645283
0.4784826,5351.0127,0.14717482,9.639663,-1.9161341,-0.7390763,0.25195745,-1.9136261,1.0456161,0.069447696,1.1088009
0.45873052,6793.932,0.9210926,9.118576,-0.08219465,-0.5595696,-1.1458054,-0.09705816,0.023549661,1.6564777,2.8986497
0.22657456,3691.7063,2.0170202,8.41382,0.7016213,-0.32175916,0.22177283,-0.2532104,0.5747104,0.96916837,1.0932517
0.25926858,3531.9656,2.0406325,8.597321,0.71325976,-0.41678676,0.5217845,0.6627293,0.9433444,0.99369097,0.875085
0.4283981,4519.0254,0.6833141,9.2525625,-0.3808007,0.70505387,-2.3706362,-0.37255862,0.75305194,3.2501318,1.01805
0.3973914,5645.541,0.58338654,8.740851,-0.5389053,0.5702283,0.21791598,-0.12329481,3.4578724,1.6820438,1.6871957
0.52433676,4934.13,0.6846256,9.540569,-0.37888312,-1.2324613,-1.4547734,0.21030575,0.93523735,0.4060103,1.1377875
0.4102487,4444.9033,18.652973,9.360774,2.9260056,0.3340713,1.6432648,0.46144596,1.3256774,1.4220746,0.21766558
0.44674402,4665.639,0.26657435,9.348584,-1.3221021,-1.00048,0.9827683,-0.30669448,1.2475276,2.8011806,2.44065
0.100266725,6575.2705,0.41500434,7.50172,-0.8794663,1.5464938,0.4031585,1.564771,0.5937764,0.96350276,0.07692349
0.3642121,2735.05,0.70200276,8.800142,-0.35381794,-0.47030032,0.92201346,2.6388767,0.54955775,1.6608672,1.7043067
0.39267853,3697.6304,1.4584712,9.530869,0.37738875,1.074478,-0.60945445,0.80526805,2.1937704,1.4471446,3.5201516
0.53925073,4529.809,0.054465428,9.837913,-2.9101892,1.1051449,0.88332427,0.33881006,0.18941675,0.09130869,0.86531466
0.5169983,4742.582,0.044543542,9.495146,-3.111288,0.6732629,-1.0324448,0.119903855,1.8165809,0.4564892,0.66726345
0.42562008,4474.082,0.31861395,9.409201,-1.1437751,-1.3211054,-1.162071,1.068919,0.12157426,0.79794866,2.0891972
0.4180755,4073.65,0.029615114,9.4505625,-3.5194705,1.529242,-0.9166119,1.5231642,1.9187963,1.669379,0.90552133
0.32030654,5911.025,0.22225374,8.454611,-1.5039356,-0.98526585,0.26421875,-1.4696926,1.3905592,1.693149,0.6611402
0.44889715,3352.0813,1.607939,9.534633,0.4749532,-0.40364486,0.81864774,0.23754397,0.34586662,2.6209807,0.6264346
0.5245363,6758.346,0.1549906,9.681552,-1.8643909,-0.18777345,0.096236944,0.19398816,0.762698,1.4321084,1.6482033
0.122176886,5698.39,0.059306137,7.6572976,-2.8250425,1.6756393,-1.5450208,-0.29384935,0.10802121,2.991969,0.055747535
0.30195493,5781.672,0.16400297,8.8777275,-1.8078707,-1.1596823,-0.28731206,0.18832563,0.64108497,1.0514172,2.9641595
0.5603688,4346.5967,0.034988,10.037972,-3.35275,-0.86501557,0.036334805,0.12824737,1.2790934,0.59204626,1.5126288
0.39345574,4530.228,0.29104632,9.012559,-1.2342728,0.19206293,1.5646237,0.26397368,2.5871358,0.57844687,0.9319404
0.30755782,4866.2183,0.9279092,8.335316,-0.0748214,0.4589545,2.1498055,1.158031,1.7934792,0.5345259,0.62882304
0.32105067,5419.5723,0.005480961,8.859768,-5.206475,0.14303221,-0.42841065,-0.15497607,0.34114152,1.0818193,1.1648821
0.41614565,5060.7466,0.11760424,9.486148,-2.1404302,-0.4647229,-1.273768,0.4023205,2.9722245,3.2638614,0.04630187
0.48230153,4864.961,0.40733805,9.406524,-0.8981118,1.2235711,-0.18474245,1.873305,1.3537478,2.1765234,0.09659235
0.49095356,4647.182,0.07207792,9.762645,-2.6300075,-0.113784194,0.6773842,-1.8815912,0.6472734,1.0794592,0.4431878
0.42738655,5694.1523,0.10541531,9.122939,-2.2498474,-0.6829322,0.75531805,0.0019447532,0.8575646,0.34576693,0.1857597
0.26918858,4618.5913,0.012079546,8.538824,-4.4162416,-0.656233,-2.4771657,1.2319425,1.3930081,2.5287905,0.9595264
0.3047654,4399.384,0.48034337,8.458694,-0.7332541,-0.22148392,-0.6373473,0.9708191,0.4464795,1.6036711,0.46477613
0.35167032,4786.387,0.46520996,9.152536,-0.7652665,-0.4249208,0.33440372,-0.81135845,0.92745,0.06244892,1.2151517
0.34425294,4635.8853,1.0219973,8.643571,0.021758866,-0.23697186,-0.7880198,0.6457005,2.083245,0.6125716,0.20923954
0.39917305,4501.5405,0.035408895,8.700378,-3.3407922,-0.3506622,-0.9961382,-0.32389158,0.31658393,1.0033364,1.6124597
0.55209386,5601.837,1.0542818,10.338992,0.052859783,0.86568105,-0.6301293,0.9707852,1.4302956,1.8899804,0.94278216
0.29734898,4677.4253,0.17948535,8.970661,-1.7176617,0.8319913,-0.28514507,-0.21875283,2.2330332,1.2758037,2.3283372
0.4798404,3177.463,1.6296958,9.627615,0.48839334,0.10586236,0.3082626,-0.24391049,0.20637631,0.7123795,0.74250555
0.41420576,5206.1987,1.8891417,9.741019,0.6361226,-1.3097041,-0.8179441,0.7690828,1.4099271,1.4063985,0.67855775
0.4107577,2782.2136,1.4662164,9.71481,0.38268524,1.3819592,-1.0623271,0.9643984,0.5968939,2.23922,0.69706005
0.32224044,6321.202,0.4614097,8.807743,-0.7734689,-0.74247634,-0.9955661,-0.5215909,1.5858299,0.92397887,2.0652404
0.39572626,5906.7275,0.3748722,9.761243,-0.9811701,-1.5784783,-0.49240786,2.1950762,0.9626818,2.1241124,0.603282
0.34868225,5373.686,0.34026876,8.679811,-1.0780195,-0.5815134,-2.4678423,-0.3305086,1.7790605,0.8225699,2.5828145
0.36914638,3400.9336,1.7758075,8.679785,0.5742552,0.77199674,-1.7203861,0.47112072,1.2075658,0.8920764,2.4848857
0.4602341,7214.6562,1.943403,9.318581,0.6644406,1.158432,0.38343102,-0.61975837,0.3586195,1.6910394,1.0039281
0.4330286,5225.4907,0.4572314,9.760383,-0.78256565,0.11085488,-0.25683102,1.9928755,0.16110083,1.8583081,0.573687
0.30504864,4583.097,1.7028732,8.483519,0.5323169,0.67717224,-1.3771662,-0.8212077,1.3794354,0.13949358,1.3635247
0.44112492,6516.077,0.22350064,9.556934,-1.498341,0.96729535,-0.28301018,-0.20541866,0.56946236,0.20190218,1.604759
0.41125223,5477.7324,0.19137046,8.76181,-1.6535442,0.24467385,-2.2084844,-0.2772907,1.8054398,0.580526,1.5975611
0.3988883,5187.508,0.036091197,8.668428,-3.3217063,-0.5828253,0.64098096,-0.9536665,2.847811,0.34491313,1.0660548
