x1,x2,x3,x4,log_x3,b21,b43,s21,s43
0.6406966,4687.7524,0.016373914,10.131637,-4.112066,0.74620706,0.599914,5.4250593,3.3387344
0.635548,4831.5264,0.05756768,10.102292,-2.854794,1.5588223,0.7498867,5.676038,3.5508893
0.6406026,4751.276,0.054908324,10.105993,-2.9020903,1.6727293,0.8278419,5.76363,3.6206157
0.6341568,4809.1216,0.11978841,10.200342,-2.1220284,0.981226,0.6122698,5.765303,3.7368166
0.61084676,5632.102,0.2690793,10.197868,-1.3127491,1.1387081,1.0028459,6.13906,3.5011837
0.61302006,5542.406,0.33467498,10.201006,-1.0945954,0.8124097,0.9085712,6.3757677,3.585785
0.5910402,5973.628,22.928911,9.639676,3.1323986,0.5363264,0.9936069,4.2532234,3.516689
0.5908621,6647.8164,7.0200896,9.858795,1.948776,0.026408833,-0.8792906,5.150965,2.9520984
0.628189,5032.3325,0.43651015,10.20785,-0.82894367,-0.9323561,0.20140249,4.4762597,3.69692
0.63027525,4934.452,0.31240472,10.242329,-1.1634557,-0.3477741,-1.6976779,5.1712832,4.241014
0.6297871,5403.129,0.10967928,10.111511,-2.2101948,-1.6983299,-2.2038615,5.684371,3.2465062
0.603872,6152.328,0.5100318,10.0658045,-0.6732822,1.9775885,1.8654954,4.81953,4.1744723
0.5978835,6834.9087,0.032048274,9.910145,-3.440512,-0.8298461,-0.6032828,5.2369766,4.3657236
0.61087555,5843.7544,0.3765814,10.140972,-0.97662103,-0.54037875,0.035196535,5.059098,3.3089876
0.6082461,6022.0347,0.15906078,10.151667,-1.8384689,1.7360551,0.20287572,5.2821856,3.4320493
0.6447805,4404.9673,0.001662964,10.217486,-6.3991537,0.065603636,-1.4190223,6.04478,4.0501904
0.61002904,5940.0957,0.1371181,10.190533,-1.9869127,1.0286808,-1.0901737,5.528899,3.1074896
0.6165056,5543.3823,0.2735142,10.20323,-1.2964017,1.2569549,-0.90711343,6.1700315,3.7103732
0.63022596,4995.4053,0.6230345,10.219313,-0.4731534,2.5361192,-1.1725279,5.2740974,3.5896358
0.622435,4951.4707,0.61826634,10.269598,-0.48083597,2.4294567,-0.7483581,6.049745,3.705906
0.6123738,5939.555,0.17991456,10.072446,-1.7152731,-0.5360036,-0.21376379,4.416588,4.495281
0.58481807,7263.671,0.6171781,9.982131,-0.4825977,1.443565,-0.03047727,5.0464,5.025257
0.6183537,5737.8447,0.053471357,10.063932,-2.9286091,-1.2038037,0.41560018,5.286233,3.164803
0.6171771,5913.2803,0.040514126,10.0346155,-3.2061045,-2.0868256,0.4114352,5.117326,3.068397
0.6105427,6271.3643,0.41044635,9.964288,-0.89051,-1.7264365,0.012197158,4.90693,3.344335
0.6248221,5338.936,1.4267404,10.133851,0.35539243,-1.0009001,0.7043952,5.0564666,2.9356794
0.6262757,5117.3486,0.1157318,10.146861,-2.1564798,0.810073,1.9366502,5.054141,3.4911082
0.62688035,5061.7905,0.219048,10.177902,-1.5184644,0.3664022,0.25721562,4.4399257,2.9994416
0.6138235,5988.4062,0.14552422,9.971474,-1.9274127,-0.50762236,0.3832411,5.7735667,3.917797
0.592645,6813.785,0.15651664,10.053529,-1.8545929,0.4729869,1.3871274,5.299331,3.6256838
0.60288334,6129.6323,7.399724,9.889322,2.0014427,0.46616945,1.5858114,5.1878576,3.966471
0.6175399,5347.0283,12.647238,9.8563795,2.5374389,-1.6199608,0.25116327,5.1787214,3.1432025
0.63192207,4963.5757,10.538181,9.76799,2.355005,-1.163041,1.3988758,5.9543,4.189854
0.6245559,4882.54,21.505093,9.7122135,3.0682898,-1.0840775,1.3696628,6.081977,4.252868
0.6352488,4846.6855,5.9909396,9.5988245,1.7902483,-1.4216623,1.3082929,4.663945,4.1889853
0.5822654,6607.029,18.841213,9.692352,2.9360466,1.0371596,-0.5734702,5.578679,4.4597263
0.61260533,5773.529,3.7315657,9.661905,1.3168279,1.0932155,0.55271727,4.55523,4.6286426
0.60768324,5497.8877,20.24671,9.597748,3.0079923,0.6559406,0.24873005,4.850188,4.8280153
0.6029781,5568.921,14.104524,9.332014,2.6464956,-0.086478226,1.1452844,5.450802,3.235851
0.6253431,5262.063,5.105527,9.570096,1.6303236,-1.6710087,2.2027056,5.420767,3.7253275
0.6145336,5142.894,13.445503,9.108098,2.5986447,-0.24326666,-0.72082514,5.25378,4.3780327
0.62302876,4999.3813,5.7420025,9.205512,1.747808,-0.051725868,0.21946162,6.0261335,4.2113276
0.6243838,5075.773,9.164051,9.221313,2.2152884,-0.5411683,-0.14532036,4.8914037,4.0261965
0.6635909,3848.5964,7.352913,9.61698,1.9950966,0.8072792,0.5656579,4.9121876,3.7954652
0.5625673,7521.457,19.672901,9.638793,2.979242,-1.5071104,0.22668234,5.3125024,4.1940413
0.5663221,7014.307,22.179598,9.596316,3.0991728,-0.15332292,0.26736528,4.805154,4.729049
0.6106242,5944.057,1.5914447,10.150293,0.46464226,-0.002607983,-1.3293093,6.2688346,3.7693233
0.5848888,7226.807,0.10058804,9.9697695,-2.296722,1.2549754,0.8733328,4.905155,3.3692305
0.63791144,4384.468,5.5570836,10.243097,1.7150735,1.4935607,0.227739,5.160868,5.390656
0.60833466,6049.6846,0.087226644,10.118921,-2.4392455,-1.8097278,0.34610724,5.347984,3.2385323
0.5992193,5635.248,25.747395,9.70552,3.2483335,1.4071307,-0.58285254,4.9646873,4.68726
0.6007676,5797.003,16.731056,9.77513,2.8172667,0.37986505,0.31478634,5.652541,3.4034553
0.5961708,5979.89,16.559332,9.599401,2.8069499,-1.5807405,-0.38469848,5.056545,4.2744465
0.64379656,4485.1377,7.831571,10.107697,2.0581632,1.292743,1.0023452,5.3655987,3.771777
0.6085217,6233.571,1.7769746,10.005511,0.57491225,-1.6400051,-0.48647243,4.5266657,4.0067196
0.6169378,5773.102,0.046064258,10.10555,-3.077718,1.6316562,2.049452,5.615595,3.8781028
0.62612104,5449.169,0.74849,10.12721,-0.28969747,-1.3174034,0.009088563,5.940125,4.004216
0.62911344,4953.509,0.30402786,10.13985,-1.1906359,-0.26895425,1.7452363,5.828827,4.089702
0.6187803,5475.7485,0.44936898,10.187032,-0.79991096,-0.23169075,-1.559128,4.9147468,4.3310204
0.6089108,5882.086,0.32045925,10.162717,-1.1380001,-0.30881554,-0.909405,4.8764706,4.3671484
0.6127277,5839.038,0.16480254,10.171819,-1.8030072,-0.5213363,-0.39673954,4.714033,4.292245
0.6168455,5527.674,0.64564186,10.109894,-0.4375103,0.51874775,0.4896671,6.2235756,4.070209
0.60457206,6193.784,1.0819917,10.028527,0.0788035,-0.551277,0.66574055,4.576001,3.6396947
0.603075,6066.7163,7.5509434,9.947989,2.0216725,0.88493866,-0.10327074,5.308876,3.3999102
0.6283127,5056.8696,0.0045369137,10.211109,-5.3955083,0.65294147,0.11336432,5.9693623,4.2776866
0.612766,5686.9463,8.851119,9.95033,2.180544,-0.7125962,-0.001884725,4.552181,3.5961213
0.60186714,6460.6567,0.0077954717,10.023517,-4.8542123,0.82249784,-0.5719552,6.042833,3.9296625
0.59185344,6828.1147,0.8464569,10.070996,-0.16669604,0.0981856,0.3944406,5.2208633,3.7967296
0.62019914,5688.163,0.04826384,10.083332,-3.0310726,0.014971206,-1.402524,4.9862413,3.6697896
0.6302056,5187.8735,1.1929487,9.967209,0.17642818,-0.39286575,1.1158738,5.6408653,4.2716656
0.614522,5789.801,0.43790174,9.930791,-0.8257607,-0.5975067,1.9322543,4.8485594,5.0099716
0.61578256,5886.144,0.47632968,9.948482,-0.74164504,-0.23966698,1.8646754,4.8459826,5.120898
0.6142585,5838.468,0.21962233,9.941819,-1.5158459,-0.7756809,1.6831762,5.0939665,5.152985
0.58676684,6566.611,10.607485,9.852394,2.3615599,0.35030407,-1.1453418,5.58681,3.3415527
0.5851556,6740.3296,8.045775,9.769119,2.0851471,0.83329016,-0.74358594,6.089712,3.2002373
0.63468826,4874.9165,18.279612,9.960161,2.9057863,-1.2616442,1.0828705,4.5100145,4.6858716
0.58997065,6096.7627,22.286434,9.67653,3.1039782,0.9127806,-0.19168228,6.259015,3.0426154
0.5919172,6367.155,12.150352,9.690241,2.497358,0.029301455,0.5998506,6.091255,3.3319945
0.6275142,5119.8022,0.18287984,10.153027,-1.698926,-1.2819775,0.577392,3.8769417,3.4256127
0.6328176,4823.2383,0.31380874,10.173583,-1.1589715,-0.7855924,0.3329688,5.3392634,3.852574
0.6311383,4913.7534,0.9564139,10.164966,-0.04456451,-0.81257,0.67805576,5.4307775,3.9267688
0.6209071,5323.7017,1.343896,10.099033,0.2955729,-0.8314715,0.5143443,5.379751,3.608247
0.62888825,4901.766,0.81448036,10.203189,-0.20520498,1.2361242,0.5399862,4.528765,3.2268667
0.60653585,6108.894,1.9798009,10.05345,0.68299633,0.13781132,-0.103468485,4.148172,3.4801536
0.6229078,5252.296,0.33316004,10.201012,-1.0991323,0.6340614,-0.62742895,5.8020754,3.111843
0.61677,5545.7837,1.752548,10.183271,0.56107074,0.24535526,-1.2565174,5.8728075,3.491783
0.60773516,5984.423,0.89277154,10.158155,-0.11342455,-0.011025827,-2.1742792,5.6136236,3.6934266
0.6147011,5446.1006,3.8597035,10.253733,1.3505903,0.06627967,-2.243002,5.830943,3.5445156
0.61978215,5466.653,0.015584558,10.152484,-4.1614747,1.117032,0.62604254,5.3105564,5.0081315
0.62358296,4929.5835,2.4737394,10.253119,0.9057309,1.8250698,1.2127697,5.200905,4.061128
0.64631516,4498.2856,16.43509,10.000849,2.7994187,0.029131135,-1.9429624,6.13453,2.8133764
0.6507137,4433.703,9.573632,10.012397,2.2590127,0.1873102,-2.1516402,6.0005693,2.8886714
0.63430566,4683.3555,1.4906414,10.241786,0.3992065,-0.2870078,-0.41114816,5.4521127,3.3271217
0.60793,6193.841,0.052965518,10.061495,-2.9381142,0.55027276,-1.0513986,5.211522,3.2950487
0.61582357,5625.9736,0.16396983,10.214327,-1.8080728,0.5813478,-0.2399321,5.5440063,3.2519238
0.6119188,5634.1816,0.17751071,10.179726,-1.7287244,0.49944034,-0.3844086,5.6009216,3.1729887
0.6236744,5131.0547,0.057675987,10.209197,-2.8529143,2.8525364,0.8160539,5.612198,3.2906044
0.63900626,4459.4062,0.27268118,10.206735,-1.2994521,1.0276033,0.78243446,5.773607,4.10236
0.6444627,4362.552,0.05954805,10.163041,-2.8209717,1.0596082,-0.8161336,5.4310336,4.9328637
0.6599618,3751.0125,0.14816172,10.205728,-1.9094509,0.27459124,-1.4598745,5.527002,4.1576667
0.6545627,4046.9531,0.106654964,10.17013,-2.2381563,0.28533888,-1.1383876,5.663029,4.279845
0.61230415,5733.33,2.6056426,10.117422,0.95767933,-1.1740178,-0.463434,5.0339518,3.1469703
0.63988125,4548.4375,0.21571699,10.198425,-1.533788,0.05269568,0.09865441,4.873701,3.6053603
0.6237984,5026.3516,11.669352,9.604329,2.456966,-0.7395037,0.21661422,6.7348576,4.1260605
0.60182345,5649.7993,26.077053,9.416218,3.2610557,-1.2507477,-0.5483506,4.1123285,3.838944
0.6006776,5818.628,21.233236,9.440789,3.0555677,-0.040045444,-1.5366385,4.223403,3.1342177
0.6063453,5608.956,18.593544,9.439494,2.9228144,-0.40597805,-1.505371,3.860243,3.1559045
0.626131,4958.6836,9.432343,9.604873,2.2441444,-0.038085036,1.1150682,4.0613403,3.3021524
0.6300845,4640.743,35.406006,9.60552,3.5668814,-0.45450094,0.36694983,4.342197,3.2696326
0.6391663,4762.6533,6.8105316,9.693817,1.9184701,-0.45916444,0.7244938,4.8984632,3.274034
0.6269855,4800.0215,31.664959,9.589711,3.4552107,-0.67945164,1.1610935,5.2069693,3.1519659
0.62515336,5175.9136,12.2500515,9.897253,2.50553,-0.7914759,-0.5990693,4.848481,3.6060536
0.62734246,5068.1235,0.0039706226,10.204933,-5.5288324,0.77415204,0.44386315,5.760464,3.991824
0.6216681,5517.0728,1.744271,10.17207,0.5563367,-0.5151003,-1.8155707,5.403409,4.4552917
0.6430647,4537.974,0.031048177,10.211728,-3.4722152,-2.3103182,-1.1194348,5.072206,4.1389713
0.6285168,5369.4243,0.06962678,10.086046,-2.664606,-1.6924354,-1.3422728,5.3904214,4.258337
0.62683165,5274.8804,0.035376925,10.164329,-3.3416955,-1.4923186,-0.840423,5.3435383,3.9860425
0.61800957,5800.146,0.12087385,10.129579,-2.1130078,-2.1379106,-0.91971123,5.388605,3.805885
0.62503594,5206.6006,2.3083816,10.12893,0.83654666,-1.1125584,-0.63416076,4.9721804,3.2769117
0.62900746,5092.669,5.5512757,10.088915,1.7140278,-1.3059347,-0.915139,5.5766,3.9161055
0.61713463,5883.307,0.6845176,10.06686,-0.37904084,-0.5506312,-1.2063074,5.486335,3.7004962
0.61464924,5716.633,2.3294852,10.11736,0.84564734,-0.58401674,0.0999007,5.058758,3.082
0.62158334,5513.414,0.3205877,10.139993,-1.1375995,-0.17325386,0.1832339,5.501443,3.3927028
0.6082709,6014.912,0.11127213,10.091963,-2.1957765,0.24928021,0.16468939,5.049543,3.307908
0.63828045,4430.5674,0.003289237,10.2506275,-5.7170997,1.2712346,0.789516,4.5016384,4.154433
0.6473066,4266.788,0.006950954,10.16796,-4.9688764,0.44038665,1.1588469,5.0928817,3.9293547
0.64435714,4459.9204,0.010287992,10.155502,-4.576778,-0.12868749,1.0504153,4.430055,4.4872994
0.5975075,6703.35,1.9070716,9.950518,0.64556885,0.00406496,-1.6669619,6.2470403,3.0346868
0.609287,5786.2295,4.0380144,10.072841,1.3957531,-0.37113845,0.6830124,5.6941237,3.0169287
0.61567783,5645.819,2.596152,10.0566025,0.9540304,-0.16489124,0.103263356,5.6446342,3.1713626
0.63238096,4834.818,10.026861,9.938818,2.3052676,-0.37246525,1.0939231,4.850687,4.63686
0.6211661,5305.755,5.553009,9.808567,1.71434,-0.55079615,0.6400253,5.9581327,5.469759
0.5965179,5851.4463,32.191204,9.665256,3.4716933,-0.045210462,-0.0031055103,4.872593,5.5288205
0.6183926,5120.019,17.819067,9.452852,2.880269,0.16239215,1.256816,6.2459188,3.2930338
0.61704266,5366.7617,6.318154,9.459128,1.8434271,-0.029436454,1.2068967,6.378525,3.2879655
0.6210072,4882.464,21.469963,9.487735,3.066655,-0.22188425,0.8885739,5.1436644,3.507182
0.5918814,6091.0747,18.00094,9.826772,2.890424,-0.7481538,-0.5154252,5.435217,4.4076324
0.6064226,5613.691,16.700068,9.651894,2.8154128,0.6184942,1.1043434,5.009248,3.7930417
0.61077386,5418.247,21.302486,9.7268715,3.0588238,-0.46250436,0.53244483,4.951425,3.3907523
0.63109934,4862.967,0.0077867336,10.212117,-4.855334,0.15604477,-1.0358104,5.188566,3.6811845
0.6141455,5892.608,0.6492262,10.0619335,-0.4319741,0.87229025,1.8464702,4.772762,3.8713107
0.59364355,6424.11,4.6096716,10.014798,1.5281566,1.8352858,2.5246127,5.0165806,4.235842
0.6012012,6302.5737,1.6664826,10.046181,0.5107152,1.8944513,2.7806587,4.7501884,3.956411
0.5989026,6554.397,0.53652567,10.000481,-0.6226409,1.5065594,2.3270037,4.9660754,4.172292
0.6177564,5619.251,0.3286373,10.148639,-1.1128006,-1.4426758,-2.3227813,5.4378047,3.5343664
0.6104999,6062.8315,0.92162216,10.169885,-0.081619926,-1.3911834,-2.3150363,6.0656075,3.7963462
0.62785697,4980.0474,0.7919332,10.174852,-0.23327821,2.451406,-0.098907225,5.295221,3.4711087
0.61274236,6089.3545,0.15986685,10.090938,-1.833414,-0.05438349,-0.6797423,5.2943125,4.1784954
0.6377528,4879.574,0.08843596,10.1785345,-2.4254766,-0.24579722,-0.9770589,4.8508525,4.1674995
0.62216115,5156.28,0.049458887,10.259789,-3.0066135,0.19701487,-1.2816557,6.1749296,3.1038735
0.587854,7096.6367,1.931766,9.957827,0.6584346,0.9729949,0.17301041,4.263905,3.5738523
0.5865096,7138.0303,1.9631822,9.965083,0.67456675,0.543199,0.16665922,3.7045302,3.430808
0.5828254,7337.8374,1.3790386,9.93833,0.32138655,0.6898461,0.045944467,3.8509316,3.2839398
0.64408386,4502.6807,6.008802,10.128896,1.7932254,-0.65871984,0.55729014,5.508704,4.527473
0.6258046,5127.9546,0.11911703,10.199428,-2.1276488,0.3361295,1.5183969,4.527198,3.3990884
0.6247922,5220.4116,0.016316824,10.102495,-4.1155586,0.41739193,1.7386138,4.9174395,3.4698844
0.60507727,6340.8076,0.008161996,10.033213,-4.8082666,-0.76938367,2.3356097,5.140162,3.8014836
0.65216935,4242.154,9.44887,10.129554,2.2458951,0.55249095,-1.1198454,6.0777802,3.2429879
0.5790259,7645.47,0.005047512,9.931621,-5.28886,1.5916488,0.5475648,5.08184,4.4746904
0.5786738,7695.954,0.023233594,9.923718,-3.762156,1.3625534,0.38420668,4.6858087,4.5387697
0.59116614,6732.1655,3.8744671,10.023947,1.3544081,0.8938987,0.24844453,5.121607,4.040425
0.6019911,6596.462,0.037128523,9.962103,-3.2933698,-1.3615067,0.8568439,5.8918467,2.7394729
0.61099166,5936.4507,0.11642087,10.112283,-2.1505435,0.69868827,0.88107836,5.7524843,2.9077022
0.6330303,4768.0938,0.096580535,10.23864,-2.337378,-0.69759285,-1.2485425,6.4645557,3.536954
0.60655534,5959.521,0.3861485,10.141953,-0.9515332,-0.030103298,0.8787361,4.1154013,4.0761003
0.6501498,4070.0208,0.013727464,10.223884,-4.288357,0.8315589,1.1156603,6.2806897,3.3484955
0.6082351,5828.436,1.0357083,10.139983,0.035085592,1.3695222,0.6949673,4.789426,4.188259
0.6104144,5851.1753,0.41743174,10.134502,-0.8736342,2.0005856,0.17987968,4.7830305,4.083145
0.6297953,5095.511,0.15252383,10.221392,-1.8804344,-0.19693892,-1.0542372,5.0033245,3.9769459
0.65044725,4233.163,0.40605828,10.173693,-0.9012586,-0.90164423,0.06351309,4.3015304,3.868883
0.63763124,4814.9336,0.7638378,10.124694,-0.26939982,-1.1985705,0.41826093,5.0922103,3.5226693
0.6388812,4680.9365,3.1257806,10.10822,1.1396841,-1.4004567,0.44577405,4.9290915,3.5278618
0.6347072,5052.842,0.015958525,10.0826435,-4.137762,-2.8135564,1.2423602,5.882003,4.434691
0.63455945,5047.9375,0.0144041395,10.050429,-4.2402396,-3.106026,1.4112058,5.9802046,4.386771
0.6245541,5252.779,0.00450651,10.154252,-5.402232,-2.85502,1.040843,5.2527695,4.7550755
0.6148577,6003.0654,1.1272352,9.910617,0.119767934,-0.56713,0.088418484,5.6834536,2.9297323
0.62005264,5699.9873,2.2647514,9.975465,0.817465,-0.33220214,-0.027300758,6.4357576,3.0231209
0.6005234,6096.9355,10.221113,9.974117,2.3244555,-0.23233156,-0.63674796,7.713256,3.0893266
0.6041707,6410.9,2.7014446,9.984169,0.9937867,-0.21280937,-0.39498204,7.2291803,3.2462907
0.6185929,5518.153,6.7165036,10.103098,1.9045677,1.5573603,-0.6585964,5.2632256,4.0523796
0.61442214,5421.9414,14.052362,9.949094,2.6427906,0.453503,-0.0028148459,5.621886,3.360216
0.63391614,4772.1685,0.20952147,10.200901,-1.562929,0.1870507,-0.33935666,4.506518,3.585424
0.6367693,4938.907,0.13155057,10.145099,-2.028364,0.11617339,-0.77763593,4.47599,3.3013313
0.6494712,3968.9531,0.11754537,10.231245,-2.140931,-0.58238417,-0.07894414,6.563448,3.7760193
0.59535944,6357.97,6.373921,10.031711,1.8522148,1.9885726,1.3104534,4.964329,4.453619
0.618045,5573.1143,0.0025424187,10.171992,-5.9746394,0.23244391,-1.0539763,5.972556,3.548768
0.57689154,7541.7607,2.4834304,9.973561,0.90964085,2.146293,0.3136712,4.4986777,3.7913578
0.60915935,6111.657,0.20239642,10.069514,-1.597527,-0.10475785,0.80530965,5.718732,3.932903
0.5994943,6448.462,2.0257914,10.027034,0.70596045,1.492774,-0.17811961,5.88978,2.9260259
0.64813596,4235.9326,0.013421865,10.17882,-4.31087,-0.5860363,-0.43438673,4.861732,4.3187814
0.6304692,4830.089,2.1789265,10.213403,0.77883226,-0.3866635,-0.79299027,5.4620047,4.0061436
0.66547924,3816.7808,0.3777993,10.092977,-0.9733922,-0.49892733,0.09832959,5.0077996,3.8432083
0.658775,4047.7883,0.5982086,9.997171,-0.51381576,-1.2512558,1.7402936,4.718855,3.7879918
0.65554214,4013.6987,0.37563032,10.141184,-0.9791498,-1.8382459,0.7870758,4.15556,4.041065
0.63604057,4819.8643,1.484262,10.098979,0.39491767,-1.0702443,1.0269711,4.342454,5.125605
0.6098208,5826.792,4.6797156,10.06769,1.5432373,0.55280674,-1.147322,6.507353,2.8582835
0.61370045,5803.064,0.09655747,10.100468,-2.337617,-0.5454388,1.275928,5.459225,4.6856914
0.6148939,5806.837,0.0882572,10.121488,-2.4275,0.22461297,0.009797368,6.5819454,4.0410576
0.61251646,5772.655,0.104418725,10.144136,-2.2593462,-0.1623659,0.13993761,6.9800625,3.944516
0.63833314,4590.9307,1.2072992,10.224229,0.18838578,0.31334877,-1.1816789,4.379803,3.2740757
0.60892785,5911.295,0.2989114,10.1104,-1.2076081,0.63791907,1.3437673,5.715081,4.194601
0.61655915,5639.816,1.8659192,10.155021,0.62375385,-0.1237984,-1.804523,6.3183136,3.965497
0.63871694,4575.966,4.195898,10.191441,1.4341074,1.1862657,-0.43057266,4.8688087,4.471523
0.612507,5695.289,0.026003387,10.191624,-3.6495285,0.67163754,-0.14413875,4.8301506,3.9756408
0.6121567,5823.823,0.28160694,10.178869,-1.267243,0.8850968,-0.6919696,4.525234,3.7441933
0.650701,4138.7,0.3889473,10.160384,-0.94431144,-0.2101088,0.53987044,5.9339285,4.286994
0.65218925,4328.116,0.30925864,10.115189,-1.1735773,0.10536053,0.2368564,6.3778877,4.2698565
0.61331934,5952.038,0.2796595,10.164131,-1.2741824,0.4419981,-0.32871976,4.4384193,4.989968
0.60900164,6420.715,0.17614852,10.046655,-1.7364278,-0.6661992,-1.7489102,5.584264,3.8631089
0.6081497,6402.435,0.13094804,10.087851,-2.0329547,-1.0168253,-1.8472588,5.248249,3.7234683
0.6100566,5816.252,0.10347459,10.138498,-2.2684293,-0.8070215,-0.32662198,5.157105,4.0804253
0.63066226,4896.767,0.058845554,10.231998,-2.832839,1.1275866,-1.3690813,4.8713875,5.95639
0.6348977,4638.996,0.18615553,10.278618,-1.6811727,0.72974575,-1.0020843,5.5008116,5.0655403
0.60584474,6089.6973,0.5077232,10.087835,-0.6778189,1.329293,-0.13564247,5.741847,3.546144
0.5998149,6628.5664,0.023128575,10.059466,-3.7666864,-0.6044672,-1.8640835,5.670061,3.0329642
0.5903658,7281.685,0.016864445,10.043929,-4.0825477,-1.2508383,-2.2575529,5.86543,3.3201485
0.64849067,4456.3086,5.8751698,10.150355,1.7707349,-1.6389582,0.5091836,5.5783515,4.642285
0.66040885,4044.1921,3.4064825,9.853881,1.2256802,-1.0501693,1.8362682,5.503858,4.7484007
0.6321199,5076.2354,10.380956,9.904333,2.339973,-1.50649,-1.2354591,5.6551905,3.1822124
0.6063171,5651.1377,6.5444317,9.145874,1.8786145,0.13505062,1.8557304,5.030712,4.4891286
0.6144515,5446.9478,7.354067,9.507627,1.9952534,0.29386845,1.9530694,4.8841553,3.5791676
0.6011816,5744.1045,15.875657,9.391665,2.764787,0.12824556,1.1910298,4.8156333,3.8236341
0.61515504,5114.97,31.197237,9.501267,3.4403296,0.9422726,-0.50708026,4.6760044,4.0984974
0.6078606,5735.874,5.1631813,9.383422,1.6415529,0.42657253,-0.04732301,5.6644773,4.7310715
0.6184883,5137.822,13.04254,9.672607,2.5682163,-1.2010586,0.36682957,5.618862,3.2254295
0.6099571,5806.38,1.9479411,10.086841,0.66677296,0.2704932,0.37374085,4.8889685,4.778556
0.6062012,6455.9717,0.05871218,10.043567,-2.835108,0.9349529,-0.34376743,4.969865,4.8890915
0.5957018,6712.5522,0.22933355,9.956215,-1.4725778,1.9348274,-0.44768927,5.1252975,4.554773
0.63013333,4933.29,0.025225174,10.207488,-3.6799128,-0.6124079,1.0331726,5.6366363,4.7320747
0.6246959,5229.298,0.06909454,10.12536,-2.6722796,-0.84130824,2.7561548,5.540551,3.977694
0.6175303,5636.528,2.7335777,10.017219,1.0056113,-1.4999112,1.7237023,4.663172,3.9043043
0.6165909,5763.6895,2.0681162,10.032056,0.7266381,-1.4440978,1.9241616,4.628606,3.8384895
0.60902387,6000.2275,2.831655,9.93485,1.0408614,-1.3348311,2.2739563,4.506568,4.001991
0.6171548,5641.503,5.026516,9.937569,1.6147271,-1.7148091,1.2126945,4.427204,4.2342796
0.6187875,5514.474,3.1924622,10.012445,1.1607925,-1.9185302,1.0544584,4.190528,4.440059
0.6142725,5730.07,0.029269606,10.174583,-3.5312057,2.2009118,0.7591419,6.3618274,3.074129
0.6319278,5099.779,0.34107083,10.16716,-1.0756651,-1.4144104,-0.10703573,5.3144007,3.494777
0.62711304,5221.769,0.34623563,10.143042,-1.0606357,-1.1871598,-0.18805748,5.4518642,3.509318
0.62830824,4958.175,0.16491434,10.207807,-1.8023291,1.3256625,-0.12697141,4.5591745,3.9423854
0.6157149,5598.942,0.12856747,10.166984,-2.0513015,0.88635397,0.4943888,5.237588,3.7396388
0.61127716,5981.364,0.06954397,10.0131855,-2.665796,-1.3254038,1.3856167,4.1609216,4.399126
0.60708654,6300.175,0.036148507,10.069448,-3.3201196,-0.55410373,0.4306008,5.6010675,4.5920506
0.58963734,7067.782,0.56583977,10.060135,-0.5694443,1.0862757,-0.5944759,4.9132357,3.8051624
0.589081,7001.534,1.0944437,9.995813,0.09024618,1.1708933,-0.37064534,5.117978,3.828356
0.5821356,7308.1016,0.3679729,10.022726,-0.9997459,0.41259116,-0.015423639,4.868018,3.8660111
0.59879816,6661.2705,1.9492763,10.039705,0.6674582,0.94356716,-0.9321769,4.9120035,4.0836353
0.6142434,5876.738,0.11791023,10.123478,-2.1378317,-0.877633,0.8117569,6.300035,3.9053102
0.5966178,6952.6787,0.07678833,9.876177,-2.5667026,-2.423512,0.26373202,4.876913,4.021039
0.615381,5673.322,1.8523699,10.138814,0.61646587,0.14897709,-0.5138059,5.495167,2.9789977
0.58817214,7174.2275,0.06758087,9.9473295,-2.6944304,0.37317672,1.1059563,4.643047,2.7234075
0.5948228,6878.5186,0.025961146,10.015145,-3.6511543,-0.2977369,-0.57405037,5.0369616,3.6495485
0.5985858,6426.015,1.5419157,10.106665,0.4330256,1.0632778,-0.25857717,6.1001143,3.4337072
0.60865897,6302.171,0.30942333,9.966172,-1.1730449,-1.5245874,-0.033294473,5.775223,3.9311056
0.61325586,5788.263,0.29126534,10.171116,-1.2335206,-1.0773922,-0.7297408,5.656372,4.130619
0.6053848,6205.548,3.1351647,9.952998,1.1426817,-0.22604144,-0.03293277,5.6438427,4.105983
0.60498375,6076.6274,0.7874745,10.0288105,-0.23892428,0.12226976,1.184112,5.7875013,3.4209514
0.6140305,5526.137,0.019789055,10.1492405,-3.9226263,0.21230298,0.98271734,5.381031,3.0474024
0.6300489,4892.2915,1.8369777,10.188402,0.6081217,-0.72604215,-1.161461,5.7301884,3.584735
0.6564151,3905.6653,0.042687237,10.159697,-3.1538553,1.1778514,-1.7603279,5.082951,3.9022193
0.6082486,5876.08,0.056759484,10.195311,-2.8689325,1.1621679,0.4279133,5.5755234,3.9161596
0.6570642,3990.9663,4.75831,10.185463,1.5598925,0.5029639,0.277247,4.6249394,4.0429244
0.6384687,4682.9937,1.5985743,10.100333,0.4691122,0.8772566,1.0872415,4.8668923,3.2064002
0.62824804,5000.509,0.2233811,10.200119,-1.498876,0.4285669,-1.2040273,6.016067,4.3143015
0.6334776,4854.724,1.1237799,10.136942,0.11669789,0.4534024,0.945572,5.249422,3.1488333
0.6118841,5741.139,0.21737394,10.183898,-1.5261362,0.5569968,-0.8211455,5.6295137,3.8948555
